val1,val2,val3,last_matrix
1,-32,9,3
-3,-84,9,3
2,33,10,4
-10,-53,0,4
-12,77,-6,4
5,0,1,2
7,25,-1,1
13,-180,-15,3
8,15,-8,4
7,29,7,4
0,27,4,2
14,-79,-8,3
18,40,2,2
-13,43,-13,4
17,34,29,1
3,-10,-5,4
-8,115,-16,3
6,-22,-6,1
-5,56,-7,4
-6,41,-10,1
-11,-122,19,4
4,-10,-4,2
5,5,-1,4
2,3,-2,3
7,0,3,4
-4,-45,4,4
4,-7,12,1
-17,-134,11,3
-9,-105,11,3
21,-348,-19,1
-1,-91,17,3
14,-100,-14,1
-3,-45,1,3
-7,-15,-1,3
0,41,4,2
-7,-66,7,1
13,33,9,4
-8,2,-2,4
6,-11,8,4
-3,30,-3,4
-6,-1,-2,1
1,3,-1,3
4,2,-4,2
3,-2,-3,1
-10,-11,4,3
-2,8,-2,4
-5,11,-3,4
5,61,-17,3
-1,6,11,3
13,-15,-1,3
-3,11,11,3
-2,49,-16,2
-3,4,-5,4
7,-46,-7,3
-9,32,-9,2
-12,-47,12,4
1,-14,-15,4
9,-31,-5,1
-3,23,-7,1
0,-22,-14,1
-11,43,-9,4
6,-43,10,3
12,82,8,3
22,-23,-2,1
-12,-31,-10,2
9,52,11,2
0,-28,6,4
-5,48,-5,2
-5,-24,1,3
-1,3,1,2
-3,-8,-1,2
-5,-11,3,4
12,-36,-2,1
-5,-59,9,3
0,33,14,4
2,-6,-6,1
-6,-66,22,4
-16,8,2,3
3,-66,-15,3
3,18,9,1
-12,-85,0,1
19,-105,-7,1
14,117,10,2
8,65,10,1
1,20,-7,2
-12,-34,10,4
-9,27,-7,3
-4,61,-6,3
16,62,10,2
-11,53,-3,2
17,-38,-7,4
-6,19,2,2
7,-20,-1,2
-10,-121,6,2
-5,-8,-5,4
-1,-28,5,1
11,29,-3,4
7,-63,7,3
8,32,0,4
9,-65,-15,3
17,-55,-9,4
-8,5,10,2
6,29,12,3
-10,20,12,2
-7,-18,-1,3
-6,-16,2,4
-12,78,0,4
-4,9,-4,4
0,-23,4,1
6,52,6,4
1,72,1,4
6,13,-10,4
-11,54,-17,2
19,45,11,4
15,27,3,1
18,86,6,2
10,-38,2,4
8,4,2,4
9,138,17,1
-1,11,-15,2
-7,-32,19,2
13,-70,-9,1
6,-16,-2,2
10,18,2,1
11,19,3,2
-10,-7,-2,4
-5,-16,-5,3
-13,24,5,4
-1,26,-3,2
-9,81,-17,2
18,155,4,2
-4,-5,-2,1
-1,21,-9,2
2,54,-18,1
3,-6,-3,4
-3,29,-1,1
1,-18,-3,3
10,-15,-8,2
9,25,3,1
-9,36,9,4
-11,36,3,2
18,165,12,1
14,-73,-4,2
4,-18,-4,2
-14,210,-10,1
-14,-141,16,3
-4,6,0,4
14,-102,-4,4
9,-19,-7,2
-11,-70,3,4
-6,29,-16,1
-9,-41,-11,2
-1,43,-3,2
-11,3,-7,4
11,-33,-3,4
-4,-109,6,1
-2,37,-6,1
6,28,-2,4
8,-47,0,1
3,-17,-7,2
5,23,5,2
-11,-35,9,3
-2,-76,16,3
-2,1,6,2
7,30,5,4
15,60,-1,4
9,108,17,4
-11,47,-3,2
-5,-4,9,2
-8,-159,26,1
14,-81,-4,3
-5,-19,7,1
19,118,19,1
16,-41,-4,4
-3,73,-13,2
-21,-274,17,1
1,5,3,4
7,30,3,3
11,-4,11,4
14,-26,-8,3
-2,-73,20,1
-5,24,-23,3
7,-79,-17,2
-18,19,-4,1
14,11,6,2
-2,-10,4,3
-1,-27,-13,2
7,35,-5,1
7,-65,-1,4
10,-30,-8,1
-27,106,1,3
-10,-4,-2,3
3,23,7,3
24,-102,-2,4
-7,25,1,4
7,52,9,1
3,-12,-1,2
19,-68,-3,1
12,-31,-2,3
4,-49,4,4
4,54,6,1
-2,2,6,1
-9,10,3,2
1,4,-5,4
13,211,21,1
-7,53,-9,4
4,-2,4,1
1,0,7,4
-11,-56,3,2
-10,-20,10,3
6,-24,0,2
10,0,-2,4
13,99,19,1
2,-14,0,2
-7,105,-19,4
-1,2,3,2
5,39,3,4
-8,-12,0,2
2,6,8,3
7,-144,-17,2
-9,-5,1,3
-6,74,-14,3
17,44,9,2
-1,21,-5,4
-7,-10,-5,1
-25,-218,9,3
-10,-98,12,4
-13,28,-1,3
7,19,17,3
-1,-10,1,1
-2,-14,10,4
12,-56,-12,1
1,-41,5,4
25,-58,-9,1
-1,-98,29,3
9,25,17,1
10,15,16,3
-6,33,10,3
10,14,2,3
-10,103,-16,3
-12,-123,6,1
8,35,10,2
8,-39,6,3
-3,-8,-5,1
-2,13,-2,3
-15,-56,3,1
10,13,0,4
-3,38,-1,1
21,162,11,1
-2,36,0,3
7,-61,7,1
-5,54,-23,2
20,125,4,2
0,-40,-4,3
-1,-91,11,1
8,-3,2,1
-8,50,-6,1
11,-19,-15,4
1,91,15,4
4,-59,2,1
19,111,11,2
-1,61,11,3
5,12,9,2
-1,11,-3,1
6,4,-10,1
-1,2,5,3
6,-19,10,1
0,-16,-6,2
7,20,9,3
-7,-85,15,3
-3,33,-5,3
-3,15,1,3
2,-26,8,1
0,36,18,2
-14,135,-8,4
-1,26,9,2
4,-17,-6,4
-9,-65,9,4
1,3,5,3
-4,-6,0,1
-8,0,-20,2
-5,-3,1,1
13,-7,1,2
0,23,-2,1
7,17,-13,3
-2,-46,8,2
9,33,7,1
-10,82,-16,3
-4,11,-6,3
-11,93,-5,4
-5,49,1,3
10,75,8,3
7,26,5,1
7,-8,-7,1
-11,18,-3,4
1,14,-3,3
8,-82,-10,1
0,16,-10,4
16,-33,-14,3
-13,-43,15,1
-2,1,2,2
-8,6,4,2
-9,-26,5,2
-11,-38,13,3
-2,-15,2,3
7,-95,-7,4
-5,16,-11,2
-2,40,4,4
-6,-39,18,2
15,39,1,3
-23,157,-3,4
-14,-11,6,2
-8,-72,12,3
-6,43,-12,3
-3,-24,-3,3
-4,21,-6,2
-10,128,-12,2
-1,39,11,3
11,1,-5,2
-11,-36,5,3
-2,-17,16,3
0,-160,-16,2
12,12,-4,2
-2,6,-12,2
-23,-28,13,2
3,3,-7,4
7,64,9,4
-17,-24,1,3
4,21,0,4
11,-86,-11,2
-15,80,-1,1
0,28,-6,2
-5,34,1,4
8,31,4,1
10,18,2,3
11,-91,-17,1
-18,3,6,1
7,32,13,1
7,6,-11,4
-26,-134,-4,2
-9,27,1,3
-9,-78,-9,1
8,0,-2,3
16,-140,-14,1
6,1,0,3
-2,13,-4,2
-14,62,-12,2
-9,-15,-1,3
-12,14,2,3
3,25,13,3
-25,78,-11,1
-10,71,-8,3
14,14,-6,3
7,-63,-27,3
0,-1,12,2
14,58,10,2
2,-7,-4,2
-4,22,-2,4
1,30,-5,3
-14,-14,2,4
-1,-17,-9,1
-21,-52,3,1
5,130,9,2
-13,64,-15,3
4,-19,6,3
-8,33,-2,4
0,-16,0,3
1,95,9,2
-10,134,-14,2
1,-9,3,3
-10,-100,10,3
8,16,4,3
20,167,12,4
-8,-130,22,3
-12,138,-10,1
-9,4,7,4
9,30,-15,1
2,-50,0,2
-5,-28,-7,4
-5,15,3,1
15,78,11,1
-14,110,-10,3
-7,13,-1,3
-3,-11,-11,4
-22,322,-20,4
1,6,-3,3
-4,49,-4,2
-2,-170,32,1
15,-29,3,3
-10,-48,-8,3
-4,40,-12,2
-14,-56,10,2
4,-117,-20,3
-4,38,12,3
-16,-37,6,4
-5,9,-13,4
5,-34,-9,3
0,44,-6,1
6,9,20,1
-19,248,-17,1
13,-135,-19,2
8,25,0,3
13,18,-3,4
-11,-2,-1,1
-2,3,20,3
-2,-3,8,3
-16,-136,12,3
18,-27,-6,1
13,96,9,4
0,-11,14,1
-4,-41,6,4
-17,111,-11,3
0,27,-12,4
11,62,17,2
-1,-3,-7,4
1,20,1,2
-1,4,-3,2
3,-71,-9,4
6,33,10,3
14,-97,-8,4
-17,92,-5,1
14,-177,-2,1
0,-8,-2,2
7,32,5,2
1,56,-3,4
-2,-81,-20,3
-7,-77,21,3
0,1,6,4
-1,21,-7,1
1,-40,-3,3
10,-24,-2,4
0,-38,16,1
-4,-33,-6,3
1,5,-3,4
-10,71,-8,1
-4,-10,12,3
7,9,9,4
-11,-18,5,4
6,71,8,1
8,16,-6,1
-24,-71,6,2
0,-4,0,4
9,-10,1,1
-10,-25,6,2
8,59,4,1
-9,-64,9,4
11,1,-3,4
4,-33,-4,2
-5,-7,1,2
-14,105,-12,2
9,88,9,4
-19,-22,-1,1
-11,-46,1,3
-2,-13,6,2
-5,16,1,3
-3,22,11,2
17,-54,-3,3
1,-13,5,2
1,-35,-5,2
1,8,5,1
-19,-63,9,2
-15,102,-5,2
-12,-17,-4,2
5,19,-7,4
-10,-23,0,3
-9,-96,5,2
1,-56,5,2
0,4,6,4
0,-15,4,3
5,58,3,2
-2,28,14,3
-3,-13,-5,2
5,11,1,1
15,22,1,1
9,-47,13,2
7,33,5,2
2,-14,-12,1
-13,-22,-5,3
-10,28,-8,2
-5,-1,9,2
5,-113,-19,4
-7,134,-21,2
4,91,10,4
-8,-27,2,2
6,38,12,1
-4,-5,-2,3
-23,105,-7,1
-8,54,2,3
10,-46,-8,4
10,8,-28,1
-1,-29,1,3
-3,-17,-3,2
11,-33,-3,4
13,124,9,4
-12,32,-2,1
12,4,-6,3
12,28,-8,1
-4,64,-4,4
-6,-15,2,2
4,-67,0,2
0,8,-8,2
-33,100,-13,2
-2,-26,4,2
-1,26,19,4
11,36,-3,3
0,-36,8,3
-1,16,-3,2
0,68,4,2
13,140,7,3
-2,-18,6,4
-14,-2,-12,1
5,-23,-27,4
10,58,4,3
2,6,2,3
-1,17,-5,4
20,77,-6,4
13,48,11,2
21,141,7,1
-9,87,-15,4
-12,-92,10,1
4,7,2,3
5,70,11,3
15,-60,-11,2
6,7,6,3
9,56,11,1
5,-14,3,3
0,89,-28,1
-14,-161,20,3
-12,-87,-8,2
6,64,4,1
-1,28,-7,1
11,-39,15,4
-6,-4,6,4
6,42,10,2
2,-61,6,1
-8,2,-10,1
0,5,-6,2
14,-70,-6,4
-8,-65,6,3
-5,56,-1,2
-3,-24,-7,1
-25,-101,3,2
-6,-6,0,2
9,-59,-3,2
-18,103,-20,2
7,13,-7,2
-8,0,-10,4
8,59,6,1
-2,-21,-16,3
7,51,-15,3
7,-19,-11,1
-13,15,3,4
13,50,7,1
-23,-147,5,4
-13,13,1,4
16,278,32,2
4,62,6,4
3,87,-9,4
-12,-46,4,3
-5,-13,5,1
3,97,19,2
1,-21,-5,1
-3,-10,-9,4
-2,-5,4,3
2,20,8,1
10,32,-4,3
8,-192,-20,3
11,-40,-5,4
-19,-193,9,1
-3,-152,23,3
-11,-24,11,2
9,8,-3,4
-9,-105,7,3
14,-83,-8,4
-9,62,9,4
4,0,-2,3
-5,-17,5,2
-3,-36,-13,3
10,-33,-4,2
-21,89,1,3
12,-19,-2,3
2,2,4,3
11,57,5,1
-21,-102,9,2
-9,2,5,3
-9,-2,-7,1
-5,29,15,3
1,12,-15,3
-17,32,-7,1
11,-17,-11,4
11,-11,1,4
-7,-29,-11,4
25,-496,-25,1
-9,10,-7,4
8,-6,-4,2
2,63,4,3
6,48,10,2
-9,-2,-7,3
-16,-77,8,2
-8,-81,10,1
3,-7,-1,3
-2,29,12,2
16,-162,-14,2
6,-67,20,1
-7,69,-5,4
-11,40,5,2
9,24,-5,2
5,7,1,1
6,53,2,4
5,-47,-21,1
5,-4,-5,3
3,-3,13,1
-1,-25,9,3
-8,29,0,3
-6,-29,2,1
-7,57,-13,4
6,-113,-4,4
-16,56,-2,2
-2,23,-10,4
4,15,0,1
-8,7,2,4
-6,8,8,4
4,43,12,3
-7,-98,15,4
12,134,6,3
21,352,25,2
4,52,2,4
-14,37,-6,2
9,82,27,3
-3,2,-19,4
-9,12,19,3
10,-9,2,3
-8,-63,-2,2
12,-140,-20,1
1,5,1,2
0,-44,0,3
8,37,-2,2
-8,-110,10,2
-7,50,-11,2
-21,-20,5,3
3,-31,13,4
-9,15,1,1
1,13,1,3
2,-8,2,4
18,-122,-10,2
-9,-31,-1,4
6,16,-12,1
-1,-32,3,3
-10,-33,16,2
8,-86,-6,2
6,-42,8,1
-21,50,-9,4
16,-47,-4,1
2,-11,4,1
-5,-65,-15,3
-10,-7,-2,3
2,1,0,4
6,18,6,2
15,-21,-3,1
3,18,13,3
6,6,12,4
2,9,16,3
3,-34,-7,1
6,-16,10,1
-18,40,0,4
-13,139,-13,1
3,4,5,3
-4,30,2,1
2,-32,-10,3
0,63,-18,4
-14,-84,10,3
-7,0,1,4
11,11,-9,1
7,73,15,2
-5,94,-7,1
2,3,0,2
8,65,2,3
-15,-6,-1,1
3,-6,-5,4
-4,-25,4,4
-3,2,-3,3
13,-41,-21,4
10,-34,-8,1
0,5,-4,1
18,-29,-4,4
1,-12,5,1
2,33,-12,3
-18,70,-12,2
14,1,6,1
10,93,24,3
-5,64,-17,2
-11,25,-5,3
-3,41,-17,4
7,10,1,3
0,-116,22,4
4,1,-10,3
1,2,7,1
10,-69,-10,3
2,32,20,2
4,75,10,3
-17,247,-13,3
3,17,-5,3
1,-8,1,3
12,-37,-4,1
-19,26,-9,1
1,-86,5,1
-1,16,-1,3
-1,11,11,1
-13,-56,3,3
0,-50,12,3
2,-35,-16,4
-10,-89,10,3
-9,196,-23,2
8,52,10,2
-6,0,-4,3
-14,-28,6,1
-7,-20,3,2
-13,160,-11,4
4,-19,-14,1
4,-74,-18,1
5,54,9,4
-7,20,1,1
-1,-1,5,3
-2,-25,6,1
9,-44,-3,4
-5,-1,-1,4
-6,10,8,4
10,-14,0,2
7,-70,-7,2
0,-23,-10,2
-4,8,-2,1
-3,6,-13,2
20,-5,6,3
-2,23,10,4
2,54,2,3
-6,32,-10,4
-9,-49,-3,2
7,-14,-1,1
16,-63,-2,1
-1,-45,17,4
-15,46,-11,4
5,-68,-13,3
11,-35,-5,4
-20,-86,12,3
-4,11,-4,3
1,0,-1,2
13,65,5,3
7,40,7,4
13,-90,-13,1
7,-6,-3,3
-1,-17,1,1
3,-129,9,1
-16,-13,-2,2
6,-39,-6,2
9,5,7,2
4,-35,-12,1
3,-40,-17,4
-8,41,-16,2
7,-64,-9,1
-8,94,-8,1
10,-33,-8,1
18,-77,-4,2
-6,-1,0,1
11,32,7,2
0,37,-14,1
13,32,15,1
-13,244,-9,3
-5,41,5,4
4,-12,2,3
-2,-15,16,2
13,-27,-1,1
7,-38,-15,2
-2,12,6,3
14,48,8,4
12,-31,4,3
1,64,9,3
-3,-36,-3,2
6,33,14,1
-7,-16,-3,2
-7,14,-9,2
-2,31,0,2
16,144,12,4
-9,18,1,2
6,12,2,4
-5,150,-25,1
13,39,-3,3
5,25,19,4
-26,246,-8,3
-7,39,-5,4
1,1,-23,4
6,-84,14,4
6,-3,6,1
-2,-10,0,1
-2,14,14,4
9,95,9,3
10,33,6,4
-8,13,-4,1
9,-16,-3,4
-15,93,-9,1
3,-75,-19,2
-4,-40,-14,4
-6,21,-6,1
0,17,-6,1
-24,15,2,2
12,-99,-10,4
7,27,3,1
10,-18,0,4
-3,-17,3,3
2,-5,6,1
24,78,0,3
26,-316,-14,4
-25,-137,7,2
-23,-20,3,4
17,-24,-3,4
0,17,16,2
3,20,-3,1
-8,40,2,4
12,155,6,3
11,71,15,3
8,6,2,3
-18,-85,14,4
14,-191,-4,2
-5,-49,7,1
-4,9,6,4
-16,-103,12,2
10,118,28,2
-6,-27,4,4
-10,-9,-6,2
-15,134,-9,2
6,-55,-6,1
8,-31,0,4
9,58,-3,4
-1,57,-1,1
8,59,-10,1
-5,-68,7,4
5,-23,-5,4
3,-23,5,1
1,62,17,4
9,2,-5,4
-4,24,4,4
-9,95,-21,3
-8,31,0,1
2,-27,6,1
5,-21,19,4
-11,35,-5,3
-18,235,-16,4
2,18,-4,3
-7,38,-7,2
-6,-34,0,4
13,-7,-23,2
0,52,8,2
-20,-23,6,3
10,-11,2,4
-27,162,-13,3
0,11,-14,1
3,-2,-3,1
4,-39,-4,2
14,-79,-14,4
7,-59,-9,4
-9,45,5,1
-4,-12,6,2
-3,-76,-33,1
5,-2,3,1
-10,155,-10,4
-3,-15,5,3
6,62,0,3
3,-6,1,4
-3,-28,17,3
12,30,0,1
-10,110,-10,4
4,-28,-4,4
22,-24,-2,1
-8,-49,4,4
4,37,20,2
3,-43,-3,2
4,24,6,2
4,47,16,2
-20,258,-16,1
9,-32,-3,1
-9,-63,3,3
9,89,5,2
5,9,-5,3
-3,61,-11,4
-9,-42,-1,3
2,-41,6,3
0,-25,4,4
-10,89,2,3
2,15,24,3
18,-63,-10,2
15,-81,-9,1
6,-27,6,1
-11,63,-5,2
-6,-46,2,3
-4,29,6,2
-10,39,8,2
-4,-14,-2,2
-14,100,4,1
-5,63,-13,3
-17,-22,1,3
16,-96,-16,4
-1,-7,-1,4
-3,45,5,3
-11,-5,-5,3
9,64,11,2
7,13,-1,1
-26,1,0,2
5,14,-9,4
3,75,-11,2
-7,108,-5,4
-15,-6,13,3
-7,46,-7,2
-3,-26,11,4
-14,16,-8,3
-6,39,-2,1
7,2,5,2
-10,73,0,2
-7,48,-11,2
0,9,-6,4
2,-24,-8,2
-10,-84,10,2
2,-101,-16,2
14,-102,-4,4
1,-34,-5,2
-8,29,0,1
-7,117,-15,4
24,-28,0,2
4,4,8,1
9,0,-1,1
2,-4,-2,2
11,-58,-1,4
-11,-107,13,3
8,178,16,1
-6,-50,6,1
-3,45,-3,3
-17,92,-7,3
-6,44,-4,1
-15,5,3,2
3,-41,-7,2
-20,-67,-2,2
6,60,4,1
6,88,4,3
-25,64,-1,3
-5,-37,11,1
-2,45,-4,1
1,-10,-13,2
9,-47,-1,2
-5,-29,11,4
-10,-72,8,1
23,-13,-3,4
-6,28,-2,2
-4,1,-2,2
0,26,-4,4
-4,55,-12,2
-8,-40,-6,4
-1,64,7,2
14,1,10,3
-10,-81,-12,4
-14,258,-26,2
3,20,1,3
12,11,8,4
6,85,16,1
0,-6,8,2
9,-27,-3,1
-3,18,-13,2
2,19,0,1
-5,29,5,1
-13,-88,9,3
1,11,-5,2
-17,77,-15,3
20,72,10,3
-6,50,-12,4
-2,-47,12,4
-10,11,28,2
0,4,0,1
2,0,2,4
2,-35,12,1
-17,-97,-7,2
-2,46,-2,1
15,-24,-5,1
16,67,8,3
11,-50,7,4
-10,-51,4,3
6,70,2,3
-4,37,0,2
-11,74,-5,1
-8,-3,8,2
-1,-15,-1,2
21,-464,-23,4
4,-22,-4,1
1,-4,13,3
3,44,3,3
14,105,6,2
2,-18,-4,2
-27,-153,7,3
-11,4,-5,3
-4,-46,10,3
8,32,14,1
6,52,2,4
-9,66,-13,3
-1,-4,3,4
10,-66,-2,1
10,11,6,3
13,-70,-7,3
8,-14,8,3
16,-18,0,4
-10,-51,0,3
19,5,-1,1
13,-29,-3,3
21,-138,-3,2
-12,-38,6,4
-7,-59,9,3
0,9,8,4
-10,-100,10,2
-12,53,-14,1
10,-82,22,4
-1,-25,1,2
11,83,11,2
4,-22,2,1
-5,-5,-9,3
-2,0,4,3
3,62,11,1
-1,-59,21,3
-7,8,1,3
-4,-28,2,3
6,-108,-8,1
4,-28,-12,2
2,1,-4,1
7,115,3,3
-22,-124,10,2
3,-11,-27,2
-19,-180,17,4
16,-16,-4,1
-3,81,-15,1
6,-59,-2,2
15,-192,-21,3
-1,9,-3,1
-10,-8,-4,2
-4,33,-12,2
16,-72,-4,4
-8,22,-8,1
-6,54,-10,4
9,45,13,1
-9,74,-13,3
3,-42,-5,4
-8,56,-6,4
-9,23,5,1
6,-84,-16,2
-9,112,15,4
-10,-19,2,3
1,1,5,4
-4,-33,8,4
-7,-9,-1,4
-14,-21,2,2
-1,3,-11,2
2,25,-18,2
1,9,-3,1
-18,-125,4,3
1,41,-5,1
-2,24,-2,3
3,34,3,3
32,-127,-8,1
6,-30,-4,1
8,121,16,1
-5,-88,-1,3
9,-24,5,1
10,69,12,3
-13,173,-7,1
-2,-4,14,4
2,2,-8,1
9,-41,11,4
-9,-76,-5,1
2,-37,-14,3
-4,5,-24,3
-9,20,7,3
-1,34,-11,3
3,-1,5,3
17,89,3,2
-2,15,12,2
-4,13,-20,4
-7,148,-27,4
-1,7,-9,2
5,-26,1,4
-5,18,-1,3
-5,29,7,4
0,-73,-12,3
-7,-45,1,4
13,-65,-7,2
24,-22,2,4
-9,-50,3,3
2,-39,2,4
-1,24,-19,1
6,-65,-24,4
8,-72,2,4
-12,3,-4,1
3,-45,-15,3
6,28,6,4
1,9,-15,2
6,-9,-10,4
13,-73,-5,1
-3,43,5,2
-8,-5,0,2
-17,77,-9,2
-1,20,-5,2
-7,59,-11,2
4,-12,-14,4
-5,38,-5,2
6,3,12,1
7,77,9,3
6,6,-4,3
4,86,20,1
9,35,-3,4
-11,-26,3,3
-1,30,3,2
-1,-13,-5,1
8,-23,18,4
7,-21,-15,1
-10,1,-2,3
6,6,4,4
2,-25,-8,4
18,81,14,1
-15,28,-1,2
-7,26,-3,4
7,87,11,2
7,30,1,3
-6,25,-10,3
2,-16,8,1
-2,50,10,2
7,46,19,3
2,11,-16,1
-2,4,-8,4
1,-34,15,3
0,65,20,1
11,-87,-5,3
-1,57,-3,3
-11,38,-3,3
11,59,5,3
12,7,8,2
0,-18,10,1
-7,-14,-5,3
3,50,3,4
15,47,5,4
-9,-19,-3,3
7,59,1,2
2,-3,-6,3
3,64,13,2
10,-240,-16,2
2,-45,-4,2
-4,-45,-6,2
-5,27,-9,4
-1,4,-1,1
5,-54,-1,2
16,79,2,4
4,-117,-24,3
-13,20,-1,1
-5,83,-7,4
-12,23,2,1
-2,-105,4,2
27,161,7,1
-16,6,-10,1
0,4,-2,4
8,-14,4,3
-6,69,6,4
19,-100,3,4
3,-13,5,2
-2,27,-4,1
3,-71,-15,2
3,13,9,2
-1,-36,17,3
-5,-4,-5,4
-4,65,-2,1
17,8,7,2
5,-14,5,1
20,7,-2,3
19,11,-3,1
-6,7,2,4
-2,22,-14,2
-3,28,-19,4
10,-67,-8,3
2,-14,12,1
-12,-26,18,2
11,-34,-3,4
-14,-77,6,1
15,-111,-15,1
-2,11,-4,4
-2,-4,-8,2
15,-107,-13,1
1,-21,1,2
-22,138,-4,4
-14,3,-4,2
7,4,-3,4
-1,5,5,1
-1,44,-7,1
15,-101,-9,2
0,-9,0,4
4,2,2,1
17,-164,-7,2
-7,-8,11,2
-6,-29,2,3
8,49,8,3
-5,51,-5,4
-1,-52,-5,3
-4,-77,-8,4
-7,36,-13,4
-1,46,-9,2
2,140,16,2
-18,11,0,1
-17,-62,9,2
5,-16,-5,3
15,9,5,4
-3,-114,-9,2
-6,-25,10,3
-5,110,-11,3
4,13,2,3
-18,-46,4,4
-14,-4,-4,2
16,7,4,1
27,68,1,1
21,177,9,4
-10,62,-8,1
8,13,-8,1
-3,43,-31,4
-7,-128,13,3
2,26,-14,2
5,-7,-3,2
6,-28,-4,2
-1,20,3,1
-6,-10,4,1
-7,-22,-9,3
23,24,7,4
2,1,4,4
-16,145,-12,4
9,-93,-17,2
4,-40,12,1
4,-27,-6,3
-8,33,6,4
-6,-49,16,2
-8,23,-10,1
0,24,-8,2
-15,14,-5,1
2,-25,-6,1
-3,-52,-5,1
-10,-46,8,1
7,-52,-5,3
-11,-30,-5,2
7,-3,-1,1
5,-32,-13,4
9,-18,9,1
-17,24,-1,1
11,17,5,1
-11,-34,-5,2
5,-53,-7,1
-19,67,-1,2
-1,-6,-1,4
12,57,0,3
12,22,0,1
-5,14,1,4
11,4,-3,1
20,-213,-16,4
5,-9,3,3
-13,82,-7,4
10,23,-2,2
-19,43,-3,2
2,-22,8,4
1,-60,13,1
8,-41,-14,1
4,10,-16,1
-5,-108,25,1
13,62,15,3
4,-37,-4,4
2,60,6,4
-3,-68,17,2
2,-12,-18,1
15,178,13,3
-4,-82,6,3
14,-147,-12,4
-2,44,-6,4
-21,48,-7,2
16,-102,-10,4
-2,3,4,3
-7,-15,3,3
-1,-5,-5,2
-3,-52,19,3
7,-45,-21,4
14,-37,-8,2
-13,-115,23,4
-7,-7,1,1
-1,-7,-7,2
2,-9,-2,4
8,-136,-16,2
-2,14,10,3
-4,-12,-8,4
-5,3,-15,1
-15,38,1,4
10,147,10,2
-3,0,13,2
0,4,-18,2
-2,-34,10,1
-6,134,-26,1
14,-63,-4,4
-6,-69,18,1
4,-61,-14,2
11,-122,-5,1
-2,21,8,4
1,14,-9,4
8,14,-12,1
-13,73,-5,4
5,-19,17,3
-8,-15,0,4
-6,-110,4,4
10,-91,-12,4
5,23,-5,3
-9,-53,3,3
-1,-51,15,4
11,-124,-15,1
24,62,-2,1
5,26,-15,4
3,-19,-1,1
-4,15,-4,3
5,22,9,3
5,22,5,2
5,-3,9,3
9,-54,-9,1
2,-47,14,1
10,-16,0,2
-6,252,-28,1
2,80,6,3
-2,-6,-2,4
-7,-68,3,1
26,59,-16,1
20,161,12,3
3,-35,-19,4
6,-35,-16,4
5,-107,-13,2
-8,-16,10,2
3,-13,9,2
6,-203,6,4
3,-49,15,4
13,161,17,2
3,2,3,1
-11,15,-3,3
-16,-66,18,4
13,136,15,2
-8,-74,6,3
3,-56,-7,1
4,-24,-2,2
12,-37,-18,2
-8,31,-6,1
-9,-167,7,2
8,32,-6,4
-5,3,3,2
8,43,16,3
3,-64,-17,2
10,-58,6,1
-1,-28,5,3
-2,-19,0,3
6,-1,-4,4
-25,42,-3,1
1,8,5,3
12,73,14,2
-4,-26,14,1
-11,22,-7,4
10,17,2,3
-11,-74,-1,2
2,-1,-2,1
-6,-89,14,3
-19,-35,11,4
8,-6,4,3
-10,14,0,4
-21,-43,-5,3
-4,25,-6,1
11,-24,3,2
-12,7,12,4
-3,3,-7,2
-3,62,29,4
-5,-31,1,4
4,17,10,4
-4,-10,2,1
-27,21,-7,4
5,-65,-15,4
-4,-38,-8,4
2,-47,14,1
1,34,-13,1
7,-17,-7,2
-12,40,6,4
-3,-57,-17,2
-4,-24,4,4
4,68,-4,3
-3,-121,9,4
-7,27,-5,4
-4,13,0,3
3,-12,7,1
-3,20,17,3
21,-76,5,4
2,-6,-6,4
-1,-45,5,2
-2,-18,-8,4
7,127,25,3
-10,55,-8,3
-3,5,-7,4
10,165,16,4
2,25,-2,3
-16,93,-4,4
-4,-80,2,2
-7,-29,19,4
-2,30,-10,3
4,-7,10,3
7,79,19,4
-7,118,-5,1
-15,155,-3,4
-2,-19,-10,3
4,65,2,2
-2,29,-8,3
20,-62,4,4
-1,-20,-19,1
-6,16,4,1
4,-80,-10,2
-1,-11,-1,2
4,2,-10,4
9,75,3,2
-14,-13,14,2
-29,-23,3,3
1,-27,5,3
1,79,21,4
3,4,7,3
17,154,3,3
-7,20,-11,4
11,-40,-9,1
-4,-12,-6,3
-2,-33,-6,3
-2,27,-2,2
-1,52,9,2
-4,2,-8,3
-2,38,-2,4
-4,-33,0,2
3,11,1,2
-14,34,6,1
7,120,3,3
2,27,14,1
-1,30,-17,1
-14,-26,0,1
-7,-2,-11,4
7,59,11,2
2,-13,0,4
-8,11,0,4
-15,50,7,3
-2,46,-4,1
7,62,-9,1
-15,-115,-9,3
-18,32,-8,2
-15,21,5,4
-2,25,-14,3
-1,52,-11,2
17,41,-1,4
0,7,-10,3
14,-84,-10,2
16,224,20,3
23,-171,-15,1
-3,30,-17,2
15,-225,-17,4
-12,35,0,3
2,-22,-2,2
18,56,12,4
-10,45,10,4
-19,121,-13,2
15,13,-7,2
-3,8,-5,1
3,-53,-13,1
-9,41,-7,4
-7,44,11,4
2,9,-4,3
-18,10,-14,1
0,-43,8,1
-5,49,3,3
3,3,1,3
15,4,1,1
15,-104,-9,4
18,-5,2,4
1,71,-11,4
7,10,-1,1
-16,20,-8,2
