0,1,2
3.0,8.0,1.0
39343.0,8859.0,0.0
1.0,9.0,1.0
5158.0,2755.0,0.0
103.0,74.0,0.0
13.0,2.0,0.0
1.0,0.0,0.0
3883.0,2191.0,0.0
2.0,5.0,1.0
19.0,7.0,0.0
59234.0,141595.0,1.0
67.0,183.0,1.0
3.0,2.0,0.0
2.0,1.0,0.0
8.0,3.0,0.0
11973.0,10094.0,0.0
719.0,149.0,0.0
15.0,34.0,1.0
127758.0,34229.0,0.0
2.0,1.0,0.0
708.0,2291.0,1.0
5.0,1.0,0.0
26685.0,10136.0,0.0
10.0,27.0,1.0
1533.0,5711.0,1.0
16.0,41.0,1.0
16.0,9.0,0.0
24.0,65.0,1.0
2.0,1.0,0.0
5.0,2.0,0.0
22441.0,3567.0,0.0
221.0,171.0,0.0
727.0,3193.0,1.0
30.0,13.0,0.0
645.0,1517.0,1.0
2.0,1.0,0.0
8021.0,2966.0,0.0
0.0,1.0,0.0
3.0,19.0,1.0
24.0,11.0,0.0
10.0,7.0,0.0
1.0,1.0,1.0
1.0,5.0,1.0
4797.0,17483.0,1.0
1021.0,3364.0,1.0
22251.0,79253.0,1.0
2.0,1.0,0.0
1.0,1.0,1.0
26.0,19.0,0.0
3.0,13.0,1.0
1581.0,4306.0,1.0
39.0,89.0,1.0
2.0,9.0,1.0
0.0,1.0,1.0
1.0,3.0,1.0
7.0,3.0,0.0
335.0,123.0,0.0
0.0,1.0,1.0
1.0,2.0,1.0
59.0,143.0,1.0
1.0,2.0,1.0
2.0,1.0,0.0
12655.0,56307.0,1.0
11.0,24.0,1.0
5335.0,2171.0,0.0
23803.0,54708.0,1.0
15949.0,4204.0,0.0
1.0,1.0,0.0
503.0,2810.0,1.0
221.0,968.0,1.0
91.0,233.0,1.0
70663.0,180947.0,1.0
670.0,463.0,0.0
505.0,1166.0,1.0
911.0,769.0,0.0
1179.0,4970.0,1.0
41.0,106.0,1.0
345.0,1459.0,1.0
3.0,2.0,0.0
152.0,867.0,1.0
615.0,1666.0,1.0
1.0,1.0,1.0
19.0,11.0,0.0
2317.0,6303.0,1.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
3.0,2.0,0.0
5.0,1.0,0.0
52.0,199.0,1.0
388.0,295.0,0.0
1.0,2.0,1.0
29.0,4.0,0.0
847.0,2217.0,1.0
2.0,5.0,1.0
433.0,1180.0,1.0
5831.0,22247.0,1.0
1.0,1.0,1.0
21094.0,8045.0,0.0
111.0,283.0,1.0
13.0,44.0,1.0
18.0,61.0,1.0
28.0,11.0,0.0
2.0,1.0,0.0
85.0,329.0,1.0
6189.0,2597.0,0.0
25.0,64.0,1.0
55.0,23.0,0.0
0.0,1.0,0.0
23759.0,111844.0,1.0
2759.0,10308.0,1.0
3.0,2.0,0.0
431.0,65.0,0.0
3932.0,10131.0,1.0
11.0,4.0,0.0
3583.0,2483.0,0.0
12121.0,7469.0,0.0
1074.0,251.0,0.0
39.0,124.0,1.0
3853.0,2387.0,0.0
21.0,50.0,1.0
8519.0,28719.0,1.0
847.0,1888.0,1.0
61.0,161.0,1.0
33.0,106.0,1.0
449.0,284.0,0.0
33.0,92.0,1.0
3092.0,7889.0,1.0
1.0,3.0,1.0
509.0,193.0,0.0
0.0,1.0,0.0
5.0,2.0,0.0
25750.0,66559.0,1.0
1241.0,462.0,0.0
155.0,34.0,0.0
19007.0,51126.0,1.0
9320.0,2561.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
15.0,32.0,1.0
144.0,19.0,0.0
2.0,5.0,1.0
3586.0,961.0,0.0
48635.0,30254.0,0.0
2.0,5.0,1.0
1946.0,1247.0,0.0
1.0,2.0,1.0
16255.0,62829.0,1.0
15983.0,39441.0,1.0
26.0,19.0,0.0
1365.0,424.0,0.0
1.0,2.0,1.0
13128.0,69515.0,1.0
404.0,111.0,0.0
86.0,55.0,0.0
1.0,2.0,1.0
86.0,15.0,0.0
23.0,13.0,0.0
463.0,1244.0,1.0
5069.0,12497.0,1.0
1767.0,985.0,0.0
22.0,57.0,1.0
7698.0,4433.0,0.0
5453.0,1532.0,0.0
0.0,1.0,0.0
10142.0,38447.0,1.0
56.0,241.0,1.0
17.0,6.0,0.0
1.0,4.0,1.0
65939.0,19500.0,0.0
1.0,2.0,1.0
248.0,1277.0,1.0
314.0,1375.0,1.0
19.0,5.0,0.0
6952.0,5439.0,0.0
389.0,244.0,0.0
5.0,3.0,0.0
3788.0,2187.0,0.0
66727.0,46834.0,0.0
3.0,10.0,1.0
1.0,1.0,0.0
1.0,3.0,1.0
558.0,509.0,0.0
1.0,1.0,1.0
4.0,9.0,1.0
5.0,13.0,1.0
4037.0,3342.0,0.0
84.0,401.0,1.0
2309.0,5474.0,1.0
297.0,658.0,1.0
783.0,295.0,0.0
13.0,31.0,1.0
31.0,20.0,0.0
431.0,1543.0,1.0
4295.0,3021.0,0.0
3656.0,14049.0,1.0
24.0,65.0,1.0
1.0,1.0,0.0
527.0,2922.0,1.0
8.0,5.0,0.0
2.0,1.0,0.0
2465.0,906.0,0.0
403.0,290.0,0.0
17.0,7.0,0.0
1626.0,6875.0,1.0
1521.0,3466.0,1.0
478.0,1747.0,1.0
106818.0,69011.0,0.0
12.0,43.0,1.0
179.0,129.0,0.0
263.0,1426.0,1.0
1254.0,161.0,0.0
65979.0,244405.0,1.0
800.0,3671.0,1.0
5.0,2.0,0.0
6133.0,14645.0,1.0
14253.0,8260.0,0.0
2873.0,514.0,0.0
37453.0,103829.0,1.0
41.0,16.0,0.0
127.0,75.0,0.0
27.0,19.0,0.0
9.0,7.0,0.0
2011.0,5290.0,1.0
2792.0,755.0,0.0
867.0,547.0,0.0
7726.0,1223.0,0.0
571.0,202.0,0.0
131992.0,39273.0,0.0
1307.0,942.0,0.0
133.0,768.0,1.0
32.0,177.0,1.0
2138.0,10131.0,1.0
71.0,39.0,0.0
145.0,56.0,0.0
43.0,25.0,0.0
32593.0,72901.0,1.0
29.0,76.0,1.0
1.0,4.0,1.0
8362.0,2435.0,0.0
2105.0,1283.0,0.0
42573.0,103618.0,1.0
1.0,3.0,1.0
7713.0,24934.0,1.0
1.0,1.0,1.0
1.0,3.0,1.0
307.0,218.0,0.0
1809.0,4460.0,1.0
23.0,55.0,1.0
159.0,356.0,1.0
724.0,2635.0,1.0
1511.0,679.0,0.0
2061.0,467.0,0.0
11134.0,4249.0,0.0
69338.0,181443.0,1.0
7.0,2.0,0.0
4464.0,1027.0,0.0
1993.0,311.0,0.0
3659.0,2894.0,0.0
26.0,19.0,0.0
22.0,17.0,0.0
398.0,1429.0,1.0
161.0,424.0,1.0
7.0,17.0,1.0
11.0,3.0,0.0
7.0,17.0,1.0
57.0,260.0,1.0
80.0,191.0,1.0
3215.0,2276.0,0.0
1789.0,979.0,0.0
5323.0,3940.0,0.0
17238.0,44495.0,1.0
23.0,60.0,1.0
24.0,7.0,0.0
4.0,1.0,0.0
2.0,9.0,1.0
311.0,752.0,1.0
43.0,31.0,0.0
6187.0,4901.0,0.0
1.0,2.0,1.0
74.0,401.0,1.0
45161.0,14205.0,0.0
19877.0,45840.0,1.0
43.0,33.0,0.0
10149.0,23252.0,1.0
368.0,869.0,1.0
15443.0,39801.0,1.0
3731.0,1467.0,0.0
16.0,13.0,0.0
1.0,0.0,0.0
2987.0,8078.0,1.0
62.0,39.0,0.0
7643.0,1417.0,0.0
10136.0,36307.0,1.0
2102.0,1241.0,0.0
24.0,53.0,1.0
11402.0,26379.0,1.0
19.0,16.0,0.0
1.0,4.0,1.0
13834.0,33139.0,1.0
2675.0,2282.0,0.0
695.0,2332.0,1.0
13.0,30.0,1.0
41404.0,29869.0,0.0
170.0,61.0,0.0
85.0,47.0,0.0
1119.0,2852.0,1.0
7.0,30.0,1.0
46.0,111.0,1.0
8.0,1.0,0.0
1.0,3.0,1.0
2.0,1.0,0.0
19.0,7.0,0.0
71.0,27.0,0.0
12117.0,4436.0,0.0
5888.0,19901.0,1.0
3003.0,1726.0,0.0
53161.0,181557.0,1.0
24.0,55.0,1.0
121.0,288.0,1.0
95836.0,329761.0,1.0
246.0,839.0,1.0
12985.0,29833.0,1.0
5533.0,20924.0,1.0
13.0,74.0,1.0
11.0,38.0,1.0
88875.0,38459.0,0.0
76.0,327.0,1.0
20297.0,15596.0,0.0
1.0,3.0,1.0
8.0,3.0,0.0
36941.0,13016.0,0.0
57.0,127.0,1.0
1.0,2.0,1.0
52963.0,22978.0,0.0
1.0,1.0,0.0
3.0,11.0,1.0
3.0,2.0,0.0
160.0,547.0,1.0
2994.0,2081.0,0.0
64.0,17.0,0.0
7255.0,6178.0,0.0
13.0,34.0,1.0
2901.0,1699.0,0.0
264.0,577.0,1.0
0.0,1.0,1.0
3635.0,1269.0,0.0
65.0,306.0,1.0
156.0,97.0,0.0
10855.0,7708.0,0.0
606.0,125.0,0.0
37604.0,21223.0,0.0
1213.0,530.0,0.0
3.0,2.0,0.0
180355.0,111784.0,0.0
5752.0,15117.0,1.0
2125.0,1153.0,0.0
1.0,5.0,1.0
29.0,8.0,0.0
23.0,61.0,1.0
13251.0,34631.0,1.0
6284.0,4531.0,0.0
21260.0,102961.0,1.0
25940.0,11403.0,0.0
492.0,401.0,0.0
64.0,25.0,0.0
3301.0,8042.0,1.0
16681.0,42547.0,1.0
24844.0,15263.0,0.0
2792.0,653.0,0.0
48654.0,117823.0,1.0
13.0,8.0,0.0
4.0,1.0,0.0
10169.0,28701.0,1.0
31.0,79.0,1.0
17525.0,6209.0,0.0
0.0,1.0,0.0
2375.0,5368.0,1.0
488.0,337.0,0.0
5683.0,14652.0,1.0
19.0,5.0,0.0
7.0,5.0,0.0
246.0,883.0,1.0
6.0,13.0,1.0
51.0,35.0,0.0
227.0,780.0,1.0
163493.0,34728.0,0.0
1291.0,220.0,0.0
269.0,166.0,0.0
3511.0,8385.0,1.0
2.0,9.0,1.0
245.0,642.0,1.0
2417.0,17593.0,1.0
9411.0,3866.0,0.0
1.0,6.0,1.0
959.0,2511.0,1.0
85.0,324.0,1.0
69981.0,26728.0,0.0
1.0,2.0,1.0
18287.0,3397.0,0.0
8.0,37.0,1.0
5.0,18.0,1.0
1.0,1.0,0.0
89.0,63.0,0.0
71.0,242.0,1.0
4429.0,2855.0,0.0
28329.0,62842.0,1.0
462.0,179.0,0.0
11.0,29.0,1.0
75.0,17.0,0.0
89.0,64.0,0.0
8229.0,19564.0,1.0
397.0,228.0,0.0
0.0,1.0,1.0
31.0,82.0,1.0
61.0,24.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
113.0,89.0,0.0
272.0,939.0,1.0
11.0,5.0,0.0
4.0,19.0,1.0
1763.0,1105.0,0.0
701.0,1609.0,1.0
2.0,1.0,0.0
1747.0,4136.0,1.0
29.0,100.0,1.0
2087.0,1418.0,0.0
2.0,5.0,1.0
1.0,0.0,0.0
2989.0,1074.0,0.0
1410.0,6137.0,1.0
61921.0,51051.0,0.0
11385.0,58427.0,1.0
35131.0,80179.0,1.0
60288.0,44249.0,0.0
4.0,3.0,0.0
167.0,105.0,0.0
83021.0,51233.0,0.0
16205.0,4484.0,0.0
37.0,282.0,1.0
0.0,1.0,1.0
905.0,2371.0,1.0
149.0,20.0,0.0
80.0,593.0,1.0
29.0,6.0,0.0
1.0,3.0,1.0
175.0,128.0,0.0
68900.0,185763.0,1.0
28.0,25.0,0.0
5.0,2.0,0.0
4764.0,3679.0,0.0
5838.0,14249.0,1.0
4765.0,3532.0,0.0
58.0,301.0,1.0
3083.0,1332.0,0.0
77.0,340.0,1.0
12024.0,53309.0,1.0
352.0,1301.0,1.0
25230.0,9679.0,0.0
36043.0,10726.0,0.0
1366.0,521.0,0.0
65.0,178.0,1.0
0.0,1.0,0.0
18889.0,6791.0,0.0
4.0,9.0,1.0
192487.0,150475.0,0.0
293.0,107.0,0.0
899.0,520.0,0.0
3.0,1.0,0.0
8653.0,5308.0,0.0
77.0,47.0,0.0
79.0,49.0,0.0
21682.0,5989.0,0.0
17.0,41.0,1.0
1351.0,975.0,0.0
1273.0,3081.0,1.0
7.0,6.0,0.0
1034.0,2349.0,1.0
1403.0,227.0,0.0
6.0,1.0,0.0
26531.0,19482.0,0.0
3871.0,12692.0,1.0
25.0,14.0,0.0
2403.0,1388.0,0.0
5.0,3.0,0.0
4.0,3.0,0.0
1267.0,4733.0,1.0
949.0,373.0,0.0
69973.0,156331.0,1.0
41.0,18.0,0.0
7.0,24.0,1.0
4353.0,755.0,0.0
3088.0,7917.0,1.0
1.0,2.0,1.0
481.0,1368.0,1.0
108.0,67.0,0.0
63.0,52.0,0.0
1579.0,5308.0,1.0
11.0,40.0,1.0
1.0,4.0,1.0
11.0,30.0,1.0
154.0,87.0,0.0
12.0,5.0,0.0
1492.0,1091.0,0.0
1.0,1.0,1.0
17.0,5.0,0.0
31.0,210.0,1.0
15782.0,8813.0,0.0
75.0,31.0,0.0
100319.0,30733.0,0.0
35.0,134.0,1.0
279.0,739.0,1.0
290.0,81.0,0.0
74.0,195.0,1.0
5047.0,2068.0,0.0
139.0,86.0,0.0
2.0,5.0,1.0
38536.0,145743.0,1.0
1.0,4.0,1.0
2.0,5.0,1.0
8905.0,25069.0,1.0
1.0,1.0,0.0
36962.0,15589.0,0.0
2.0,1.0,0.0
90.0,19.0,0.0
2.0,5.0,1.0
4869.0,15770.0,1.0
158.0,89.0,0.0
131.0,90.0,0.0
7.0,19.0,1.0
50907.0,137845.0,1.0
16.0,41.0,1.0
11.0,40.0,1.0
7654.0,6229.0,0.0
74.0,65.0,0.0
1507.0,280.0,0.0
7.0,18.0,1.0
81551.0,31257.0,0.0
13.0,9.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
18.0,13.0,0.0
9.0,5.0,0.0
6815.0,5013.0,0.0
17300.0,98449.0,1.0
4.0,1.0,0.0
8.0,5.0,0.0
303.0,1351.0,1.0
1.0,2.0,1.0
9.0,5.0,0.0
4475.0,3117.0,0.0
1037.0,599.0,0.0
9977.0,21470.0,1.0
1361.0,5156.0,1.0
1.0,6.0,1.0
7.0,25.0,1.0
3035.0,7737.0,1.0
2027.0,4592.0,1.0
542.0,1853.0,1.0
12703.0,98057.0,1.0
1.0,3.0,1.0
7223.0,4054.0,0.0
590.0,1353.0,1.0
146.0,479.0,1.0
148.0,53.0,0.0
9.0,2.0,0.0
1.0,1.0,1.0
12.0,7.0,0.0
8.0,21.0,1.0
841.0,682.0,0.0
691.0,211.0,0.0
3.0,8.0,1.0
3.0,14.0,1.0
1.0,3.0,1.0
10853.0,40498.0,1.0
2.0,7.0,1.0
281.0,154.0,0.0
33.0,5.0,0.0
4.0,3.0,0.0
11.0,37.0,1.0
1.0,1.0,1.0
10923.0,30892.0,1.0
7.0,2.0,0.0
15.0,11.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
57212.0,36225.0,0.0
2.0,5.0,1.0
7.0,3.0,0.0
23.0,14.0,0.0
23.0,17.0,0.0
30221.0,13258.0,0.0
1.0,0.0,0.0
25763.0,66030.0,1.0
0.0,1.0,0.0
10175.0,4547.0,0.0
0.0,1.0,0.0
157.0,66.0,0.0
2132.0,565.0,0.0
83.0,73.0,0.0
986.0,763.0,0.0
207.0,536.0,1.0
1.0,0.0,0.0
3.0,1.0,0.0
5041.0,1914.0,0.0
3.0,13.0,1.0
5.0,16.0,1.0
5.0,27.0,1.0
1.0,1.0,1.0
241.0,142.0,0.0
3679.0,2685.0,0.0
26.0,23.0,0.0
3757.0,9885.0,1.0
180.0,41.0,0.0
3861.0,18571.0,1.0
1963.0,4789.0,1.0
3.0,1.0,0.0
8443.0,28826.0,1.0
6860.0,35409.0,1.0
1.0,1.0,0.0
0.0,1.0,1.0
3673.0,12581.0,1.0
22787.0,12739.0,0.0
0.0,1.0,0.0
3.0,1.0,0.0
708.0,1907.0,1.0
5.0,19.0,1.0
38989.0,131883.0,1.0
6.0,29.0,1.0
2122.0,365.0,0.0
38.0,141.0,1.0
235.0,194.0,0.0
176.0,639.0,1.0
1205.0,948.0,0.0
3801.0,16252.0,1.0
3.0,19.0,1.0
5.0,17.0,1.0
153.0,89.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
7.0,5.0,0.0
22399.0,15442.0,0.0
27.0,73.0,1.0
81.0,358.0,1.0
9.0,1.0,0.0
3.0,8.0,1.0
10971.0,2336.0,0.0
298.0,777.0,1.0
2548.0,6655.0,1.0
41.0,18.0,0.0
1.0,4.0,1.0
8688.0,29431.0,1.0
1.0,1.0,0.0
16208.0,60305.0,1.0
73.0,159.0,1.0
401.0,1084.0,1.0
18.0,13.0,0.0
2.0,1.0,0.0
8.0,19.0,1.0
57.0,16.0,0.0
12.0,29.0,1.0
9.0,34.0,1.0
1.0,5.0,1.0
8333.0,2323.0,0.0
370.0,1317.0,1.0
8.0,29.0,1.0
6540.0,2957.0,0.0
5.0,11.0,1.0
217.0,64.0,0.0
1.0,2.0,1.0
223.0,177.0,0.0
1.0,1.0,1.0
2.0,7.0,1.0
0.0,1.0,0.0
3531.0,2182.0,0.0
2534.0,8297.0,1.0
47.0,20.0,0.0
216.0,67.0,0.0
8132.0,37243.0,1.0
16053.0,11795.0,0.0
359.0,126.0,0.0
14.0,3.0,0.0
1774.0,8119.0,1.0
3202.0,1977.0,0.0
9.0,7.0,0.0
26194.0,15991.0,0.0
89.0,190.0,1.0
5413.0,3708.0,0.0
10677.0,39578.0,1.0
59.0,41.0,0.0
215.0,152.0,0.0
38509.0,88779.0,1.0
3.0,8.0,1.0
344.0,1451.0,1.0
15005.0,11867.0,0.0
9.0,50.0,1.0
196.0,701.0,1.0
1.0,5.0,1.0
32.0,23.0,0.0
227.0,127.0,0.0
259.0,670.0,1.0
90278.0,50977.0,0.0
0.0,1.0,0.0
1.0,3.0,1.0
1211.0,3292.0,1.0
261.0,76.0,0.0
22994.0,8247.0,0.0
21.0,50.0,1.0
480.0,347.0,0.0
123708.0,87515.0,0.0
7287.0,1870.0,0.0
997.0,2359.0,1.0
17.0,5.0,0.0
1252.0,981.0,0.0
1104.0,847.0,0.0
33625.0,9403.0,0.0
1.0,2.0,1.0
0.0,1.0,1.0
158.0,535.0,1.0
477.0,352.0,0.0
59.0,390.0,1.0
25.0,64.0,1.0
8.0,3.0,0.0
64.0,153.0,1.0
383.0,140.0,0.0
5.0,16.0,1.0
2231.0,1834.0,0.0
15395.0,39499.0,1.0
1876.0,4901.0,1.0
149.0,63.0,0.0
11769.0,7210.0,0.0
1.0,3.0,1.0
3484.0,18461.0,1.0
737.0,4992.0,1.0
241.0,1306.0,1.0
7.0,17.0,1.0
760.0,537.0,0.0
1225.0,944.0,0.0
12.0,29.0,1.0
26587.0,10313.0,0.0
1608.0,5569.0,1.0
26029.0,18329.0,0.0
50.0,31.0,0.0
887.0,630.0,0.0
393.0,154.0,0.0
49.0,170.0,1.0
1243.0,380.0,0.0
52.0,41.0,0.0
1.0,1.0,0.0
773.0,214.0,0.0
29.0,3.0,0.0
2035.0,6879.0,1.0
2.0,5.0,1.0
4.0,3.0,0.0
0.0,1.0,1.0
9.0,23.0,1.0
7.0,26.0,1.0
1.0,0.0,0.0
8511.0,3578.0,0.0
8.0,3.0,0.0
124.0,295.0,1.0
1.0,5.0,1.0
1.0,2.0,1.0
38947.0,11279.0,0.0
1.0,0.0,0.0
4717.0,2133.0,0.0
2837.0,2236.0,0.0
12658.0,33293.0,1.0
3.0,7.0,1.0
2.0,1.0,0.0
10.0,27.0,1.0
2.0,7.0,1.0
41140.0,15297.0,0.0
19035.0,51323.0,1.0
35122.0,85135.0,1.0
1.0,0.0,0.0
33.0,5.0,0.0
1471.0,3488.0,1.0
1005.0,611.0,0.0
1233.0,859.0,0.0
3.0,2.0,0.0
1.0,0.0,0.0
1080.0,683.0,0.0
772.0,4315.0,1.0
26388.0,73559.0,1.0
129815.0,287741.0,1.0
32.0,23.0,0.0
397.0,351.0,0.0
6573.0,4031.0,0.0
24.0,5.0,0.0
26.0,89.0,1.0
2.0,1.0,0.0
8550.0,24031.0,1.0
0.0,1.0,1.0
12.0,7.0,0.0
241.0,1117.0,1.0
2.0,1.0,0.0
5012.0,11419.0,1.0
17.0,12.0,0.0
19510.0,3517.0,0.0
1.0,1.0,1.0
7.0,5.0,0.0
19.0,50.0,1.0
8.0,7.0,0.0
0.0,1.0,0.0
7.0,24.0,1.0
1559.0,966.0,0.0
129.0,275.0,1.0
769.0,556.0,0.0
5653.0,2537.0,0.0
220.0,633.0,1.0
41.0,30.0,0.0
9697.0,26754.0,1.0
31363.0,4927.0,0.0
461.0,203.0,0.0
1343.0,3465.0,1.0
0.0,1.0,0.0
232.0,499.0,1.0
1433.0,813.0,0.0
4.0,3.0,0.0
22.0,5.0,0.0
3421.0,12344.0,1.0
1.0,0.0,0.0
23.0,52.0,1.0
870.0,353.0,0.0
46.0,11.0,0.0
2.0,1.0,0.0
3806.0,1657.0,0.0
3.0,1.0,0.0
14175.0,46834.0,1.0
3298.0,18395.0,1.0
24661.0,15238.0,0.0
83.0,204.0,1.0
1005.0,623.0,0.0
0.0,1.0,0.0
195.0,443.0,1.0
12803.0,30355.0,1.0
339.0,142.0,0.0
248.0,161.0,0.0
8805.0,31541.0,1.0
29271.0,15701.0,0.0
14077.0,50975.0,1.0
4704.0,10471.0,1.0
69525.0,8056.0,0.0
2218.0,811.0,0.0
84143.0,219944.0,1.0
46.0,17.0,0.0
1.0,4.0,1.0
13.0,82.0,1.0
11.0,2.0,0.0
33.0,79.0,1.0
3067.0,19563.0,1.0
54298.0,15137.0,0.0
72941.0,40032.0,0.0
4.0,11.0,1.0
3.0,8.0,1.0
0.0,1.0,1.0
138269.0,37995.0,0.0
2.0,5.0,1.0
21.0,205.0,1.0
1477.0,1006.0,0.0
2.0,1.0,0.0
4.0,3.0,0.0
17.0,7.0,0.0
7.0,31.0,1.0
0.0,1.0,1.0
9.0,23.0,1.0
1.0,0.0,0.0
367.0,258.0,0.0
22881.0,13214.0,0.0
7.0,4.0,0.0
1.0,3.0,1.0
26.0,5.0,0.0
61.0,39.0,0.0
219.0,505.0,1.0
4379.0,10370.0,1.0
337.0,102.0,0.0
35.0,22.0,0.0
1.0,1.0,1.0
3.0,7.0,1.0
4.0,3.0,0.0
98.0,57.0,0.0
0.0,1.0,1.0
136.0,87.0,0.0
18.0,79.0,1.0
31921.0,118212.0,1.0
104.0,355.0,1.0
46.0,269.0,1.0
2.0,1.0,0.0
47.0,21.0,0.0
419.0,4036.0,1.0
145.0,379.0,1.0
156.0,737.0,1.0
16.0,61.0,1.0
51.0,184.0,1.0
646.0,3991.0,1.0
20026.0,75949.0,1.0
8.0,19.0,1.0
31567.0,107926.0,1.0
92.0,295.0,1.0
69647.0,48574.0,0.0
21001.0,13453.0,0.0
1.0,7.0,1.0
19997.0,10682.0,0.0
18749.0,7189.0,0.0
927.0,664.0,0.0
121.0,466.0,1.0
16.0,55.0,1.0
1.0,3.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
3862.0,11077.0,1.0
2.0,1.0,0.0
886.0,2887.0,1.0
5.0,23.0,1.0
7.0,24.0,1.0
141.0,37.0,0.0
33.0,23.0,0.0
4967.0,16848.0,1.0
5072.0,1555.0,0.0
187849.0,69373.0,0.0
1.0,4.0,1.0
2033.0,1641.0,0.0
25463.0,68921.0,1.0
36.0,19.0,0.0
4965.0,18473.0,1.0
122.0,277.0,1.0
7667.0,27290.0,1.0
90.0,307.0,1.0
0.0,1.0,1.0
5.0,13.0,1.0
51435.0,29911.0,0.0
0.0,1.0,1.0
32006.0,82195.0,1.0
172.0,101.0,0.0
682.0,1807.0,1.0
1.0,1.0,0.0
162.0,125.0,0.0
5.0,11.0,1.0
0.0,1.0,0.0
1.0,0.0,0.0
23.0,105.0,1.0
1.0,2.0,1.0
16100.0,5013.0,0.0
32.0,87.0,1.0
1623.0,1229.0,0.0
15.0,13.0,0.0
42.0,19.0,0.0
1718.0,993.0,0.0
1.0,2.0,1.0
1.0,6.0,1.0
2039.0,830.0,0.0
0.0,1.0,0.0
5.0,13.0,1.0
5.0,13.0,1.0
145.0,27.0,0.0
63573.0,22405.0,0.0
0.0,1.0,1.0
194.0,91.0,0.0
143041.0,101566.0,0.0
4999.0,3591.0,0.0
7.0,31.0,1.0
2.0,1.0,0.0
950.0,829.0,0.0
145.0,479.0,1.0
7199.0,20536.0,1.0
1.0,1.0,0.0
1514.0,961.0,0.0
205349.0,60950.0,0.0
59.0,36.0,0.0
1083.0,146.0,0.0
0.0,1.0,1.0
209.0,65.0,0.0
67907.0,18684.0,0.0
67.0,250.0,1.0
53.0,190.0,1.0
1120.0,2897.0,1.0
2.0,7.0,1.0
7.0,3.0,0.0
50479.0,21434.0,0.0
11.0,6.0,0.0
7.0,1.0,0.0
29.0,18.0,0.0
1588.0,651.0,0.0
106.0,249.0,1.0
14.0,11.0,0.0
446.0,1077.0,1.0
7976.0,29659.0,1.0
77.0,32.0,0.0
17.0,81.0,1.0
10.0,23.0,1.0
1.0,3.0,1.0
3217.0,1813.0,0.0
4101.0,13783.0,1.0
0.0,1.0,1.0
1420.0,321.0,0.0
1081.0,400.0,0.0
49.0,117.0,1.0
1483.0,1031.0,0.0
69.0,20.0,0.0
2749.0,12048.0,1.0
8504.0,39391.0,1.0
19328.0,12263.0,0.0
0.0,1.0,1.0
3920.0,2297.0,0.0
142.0,315.0,1.0
191.0,533.0,1.0
1.0,0.0,0.0
5302.0,33861.0,1.0
343.0,149.0,0.0
7.0,27.0,1.0
660.0,1787.0,1.0
114.0,37.0,0.0
14.0,37.0,1.0
10.0,7.0,0.0
1415.0,6763.0,1.0
87.0,32.0,0.0
37.0,252.0,1.0
2768.0,731.0,0.0
73.0,43.0,0.0
997.0,3272.0,1.0
265.0,724.0,1.0
0.0,1.0,0.0
1449.0,3352.0,1.0
165.0,116.0,0.0
16.0,5.0,0.0
261.0,100.0,0.0
82.0,31.0,0.0
11413.0,2589.0,0.0
3.0,2.0,0.0
11.0,5.0,0.0
0.0,1.0,1.0
39.0,149.0,1.0
2435.0,5892.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
17.0,97.0,1.0
3.0,20.0,1.0
78.0,29.0,0.0
1279.0,3337.0,1.0
13601.0,31431.0,1.0
10286.0,6301.0,0.0
14.0,53.0,1.0
7817.0,20459.0,1.0
75.0,29.0,0.0
265.0,586.0,1.0
604.0,339.0,0.0
10070.0,8279.0,0.0
13.0,9.0,0.0
25885.0,20984.0,0.0
1.0,3.0,1.0
1.0,2.0,1.0
16431.0,60844.0,1.0
2.0,7.0,1.0
1.0,1.0,0.0
4.0,15.0,1.0
3.0,8.0,1.0
113.0,24.0,0.0
23117.0,17647.0,0.0
71.0,170.0,1.0
1292.0,473.0,0.0
1158.0,3899.0,1.0
111.0,47.0,0.0
64.0,279.0,1.0
17389.0,7567.0,0.0
85949.0,67337.0,0.0
17.0,6.0,0.0
21.0,13.0,0.0
6001.0,15352.0,1.0
17.0,39.0,1.0
31140.0,13511.0,0.0
1.0,1.0,0.0
31.0,18.0,0.0
42733.0,101711.0,1.0
9283.0,8276.0,0.0
19.0,70.0,1.0
152.0,67.0,0.0
1.0,1.0,0.0
1139.0,3317.0,1.0
165207.0,402986.0,1.0
8371.0,20374.0,1.0
94.0,267.0,1.0
229.0,1335.0,1.0
12509.0,32225.0,1.0
22122.0,17087.0,0.0
4.0,13.0,1.0
56440.0,23697.0,0.0
9131.0,33125.0,1.0
122672.0,71979.0,0.0
7.0,4.0,0.0
484.0,205.0,0.0
2.0,1.0,0.0
529.0,1348.0,1.0
18938.0,59351.0,1.0
1039.0,216.0,0.0
12610.0,41209.0,1.0
16.0,71.0,1.0
252.0,59.0,0.0
2116.0,389.0,0.0
55.0,134.0,1.0
