3,-10,-2,7,-29,-8,-30,129,37,0
-521,-597,-1299,-545,-620,-1351,480,549,1195,0
3,-10,-2,7,-29,-8,-30,129,37,0
-64,286,85,-52,213,59,381,-1743,-527,0
-1,4,1,0,2,1,6,-27,-8,0
-806,224,-105,-422,117,-55,813,-225,106,0
436,-1335,-260,261,-800,-156,-2790,8541,1663,1
-1,1,0,-2,1,0,9,-3,1,0
367478,-47301,121350,361985,-46594,119536,-332844,42843,-109913,0
2,-1,2,5,1,7,-24,3,-29,0
967,-257,123,2995,-796,381,-1761,468,-224,0
-95,-47,-156,-48,-23,-78,90,42,145,0
1,0,0,0,1,0,0,0,1,0
-2670,328,-907,-8239,1012,-2799,4860,-597,1651,1
14802,7336,24321,45512,22555,74779,-26865,-13314,-44141,0
-2,0,-1,-5,1,-1,3,0,1,0
9345,-2548,1222,32662,-8906,4271,-18759,5115,-2453,1
-2,1,-2,-5,-1,-7,3,0,4,1
3,2,5,7,6,14,-30,-27,-62,0
-1,1,0,-2,1,0,9,-3,1,1
22053,8189,32865,11551,4289,17214,-22260,-8265,-33173,1
5,-23,-7,16,-71,-21,-9,42,13,1
732802,721545,1621357,366225,360598,810287,-680526,-670068,-1505687,0
-4411,1172,-561,-13673,3633,-1739,8028,-2133,1021,1
-7,23,5,-6,23,6,6,-21,-5,1
1,0,1,2,1,3,-3,0,-2,1
1,0,1,8,-23,-4,-39,117,22,0
230,104,41,103,45,18,-180,-81,-32,1
-1,1,0,-2,1,0,9,-3,1,0
-7,-3,-11,-6,-4,-11,6,3,10,1
211,74,312,651,229,963,-2835,-996,-4193,1
8,3,12,23,8,34,-15,-6,-23,1
16163,7461,2921,7387,3410,1335,-12627,-5829,-2282,0
-38,10,-5,-107,29,-14,75,-18,10,0
1,-4,-1,0,-2,-1,0,3,1,1
38,13,56,20,6,29,-249,-87,-368,0
98929,-18256,24587,334803,-61871,83079,-193770,35796,-48101,1
-123017,-137298,-300376,-342463,-382223,-836213,251043,280179,612970,1
-3,-2,-5,-7,-6,-14,9,3,10,1
263,-73,35,1310,-359,172,-699,192,-92,1
11,5,2,6,2,1,-12,-3,-2,1
-3,-2,-5,-7,-6,-14,9,3,10,1
941,536,180,-2173,-1331,-422,12603,7653,2443,0
144,74,27,-509,-314,-99,-2163,-1221,-413,0
33049,-4725,39565,93917,-13427,112434,-416802,59589,-498980,0
-2604,8069,1586,-1535,4762,936,3516,-10923,-2147,0
235,-30,78,232,-29,78,-213,27,-71,1
188,-23,64,84,-10,29,-147,18,-50,0
3732,248,4913,10585,697,13931,-7185,-492,-9467,0
2,0,1,26,23,53,39,48,103,1
5,-23,-7,16,-71,-21,-9,42,13,0
-11073,3025,-1449,-10897,2977,-1426,10026,-2739,1312,0
63,-49,52,181,-150,144,-120,90,-101,1
-1,4,1,0,2,1,6,-27,-8,0
-10,-7,-2,-37,-20,-7,21,12,4,1
1,-4,-1,0,-2,-1,0,3,1,0
758,-3321,-971,2147,-9406,-2750,-1455,6375,1864,1
-95,-113,-33,2065,3383,926,5061,7956,2194,0
1,0,0,0,1,0,0,0,1,1
11,5,2,687,356,129,-3477,-1803,-653,1
-185383,510285,100332,-124984,344030,67643,155055,-426804,-83918,1
-18,5,-2,-56,15,-7,33,-9,4,1
-619098,164560,-78889,14983628,-3982739,1909299,-77406759,20575185,-9863609,0
334770,-1499161,-446287,153019,-685247,-203992,-261390,1170552,348463,0
-2,5,1,-5,15,3,3,-9,-2,1
5,5,11,16,15,34,-9,-9,-20,1
74543,-13565,10278,96132,-17515,13253,-658074,119808,-90731,0
6,-11,-2,14,-36,-7,-9,21,4,0
1,-4,-1,87,-269,-53,-441,1362,268,0
-11,-10,-23,-6,-5,-12,72,66,151,1
-64,-61,-137,-181,-173,-388,804,768,1723,1
1,0,1,2,1,3,-3,0,-2,1
1,0,1,2,1,3,-3,0,-2,1
2989,35,456,8468,101,1292,-5736,-66,-875,1
207,76,308,209,75,310,-189,-69,-281,1
8,-25,-5,23,-71,-14,-15,48,10,1
-23468,6411,-3071,-30317,8281,-3967,24447,-6678,3199,1
2252786,792780,3332633,1004987,353666,1486716,-14769609,-5197587,-21849251,1
-11073,33895,6599,-10897,33356,6494,10026,-30690,-5975,0
-7,1,-1,-6,-1,-1,6,0,1,1
130994,-34819,16692,404212,-107442,51507,-238437,63378,-30383,0
-229,28,-78,-709,87,-241,417,-51,142,1
-53740,-2664,-34041,-161157,-7990,-102085,99924,4953,63295,1
2974142,-790553,378958,1324456,-352052,168759,-2326131,618306,-296390,0
332,326,733,167,163,367,-312,-303,-683,0
49,-3,61,153,-17,186,-90,9,-110,1
24,14,5,22,19,6,-21,-15,-5,1
-86,-30,-127,2096,697,3068,5055,1692,7408,0
8,-25,-5,2,-14,-3,3,30,7,0
53,-20,-2,278,-81,25,-1005,318,-53,0
104,-13,35,55,-6,20,-108,9,-44,1
-7,-3,-11,-6,-4,-11,6,3,10,0
117,-524,-156,53,-238,-71,-90,405,121,0
-7,-3,-11,-6,-4,-11,6,3,10,1
-168,604,147,-742,2583,605,405,-1419,-335,1
-1,1,0,58,31,11,-297,-156,-56,1
5,5,11,16,15,34,-9,-9,-20,1
2009,707,2972,918,323,1358,-1569,-552,-2321,0
-222,-113,-368,-232,-124,-391,207,108,346,1
-12247,656,-1814,-5597,300,-829,9567,-513,1417,0
-19,-8,-24,-41,-5,-31,27,6,25,0
40,-140,-33,25,-94,-24,-33,117,28,1
1,-4,-1,0,-2,-1,0,3,1,0
-5,-5,-11,32,9,45,105,57,178,0
-74427,-33811,-13303,-34016,-15453,-6080,58146,26415,10393,0
-15,-5,-22,-7,-2,-10,99,33,145,0
11230,-2985,1431,34781,-9245,4432,-20451,5436,-2606,0
-1,1,0,-8,-2,-11,-9,-12,-23,0
1,1,2,0,1,1,0,-3,-2,0
-1,0,-1,-2,-1,-3,9,3,13,1
-8776,-4051,-1586,-24939,-11512,-4507,110679,51090,20002,0
38,-117,-23,20,-61,-12,-249,768,151,0
-1137,320,-119,-3464,980,-355,2049,-579,211,1
-1,1,0,-2,1,0,9,-3,1,0
-6151,920,-864,-3090,425,-437,4893,-723,688,0
1,-1,0,2,-1,0,-3,6,1,1
-3,10,2,-1,5,1,0,-9,-2,0
-5,-3,-1,-16,-8,-3,69,36,13,0
-256200,-234829,-536546,-112589,-103199,-235792,199968,183288,418783,0
3,2,5,7,6,14,-30,-27,-62,1
-4,-4,-9,-61,-5,-42,-96,21,-17,0
-56239,14947,-7154,-157625,41893,-20051,112572,-29919,14320,1
5,-23,-7,16,-71,-21,-9,42,13,1
188,-514,-101,84,-229,-45,-147,402,79,0
1049,-285,125,2940,-799,350,-2100,570,-251,1
-14369,-7925,-24483,-8558,-4723,-14585,19848,10962,33835,0
1,-4,-1,0,-2,-1,0,3,1,1
-1193237,325370,-156031,-542012,147795,-70875,922449,-251532,120622,0
-1365,251,-188,-3857,712,-531,2661,-483,367,1
-4,19,6,-1,9,4,3,-15,-5,0
-3,-2,-5,-7,-6,-14,9,3,10,1
3342,3077,7024,3292,3031,6919,-3027,-2787,-6362,1
-3,1,0,-1,1,1,0,-3,-5,0
1,0,0,0,1,0,0,0,1,1
-211,651,128,-651,2009,395,384,-1185,-233,1
-12233,-4531,-18224,-42470,-15723,-63265,24429,9045,36391,1
-658,3573,1248,-1980,10727,3741,1221,-6639,-2321,0
20,-1,25,19,3,26,-18,0,-23,1
127,117,267,66,61,139,-126,-117,-266,0
-7,23,5,-6,23,6,6,-21,-5,1
-354522,96964,-46331,-184963,50589,-24172,354906,-97071,46381,0
27,25,57,77,71,162,-342,-315,-719,0
-1,1,0,-2,1,0,9,-3,1,0
1,0,1,2,1,3,-3,0,-2,1
-3,1,0,-1,1,1,0,-3,-5,0
37,17,57,131,50,196,-75,-30,-113,1
-1,0,0,0,-1,0,6,3,1,0
177,275,76,94,140,39,-183,-264,-74,0
-4,19,6,-1,9,4,3,-15,-5,1
-8,25,5,-2,14,3,57,-162,-32,0
-315,-146,-57,-895,-415,-162,603,279,109,1
27,25,57,77,71,162,-342,-315,-719,1
1,1,2,0,1,1,0,-3,-2,0
127,117,267,66,61,139,-126,-117,-266,1
-103,14,-33,-121,19,-35,102,-15,31,0
1932948,1774852,4053519,868454,797423,1821205,-1461519,-1341981,-3064901,0
260070,-72287,33879,134729,-37448,17551,-255663,71061,-33305,0
-587,-539,-1231,-307,-282,-644,591,543,1240,0
-15,4,-2,-7,2,-1,99,-27,13,0
27,13,5,77,36,14,-342,-159,-62,0
-450334,-163161,-668835,-1262337,-457357,-1874819,5587935,2024562,8299183,0
-12,-20,-35,-76,-81,-172,261,318,634,0
1,1,2,0,1,1,0,-3,-2,0
12305602,6354045,2309311,5624075,2904013,1055433,-9613569,-4964004,-1804115,0
1,0,0,87,-23,11,-441,117,-56,0
332,-1541,-476,167,-771,-237,-312,1434,439,0
1,0,0,0,1,0,0,0,1,1
-144,-137,-308,-442,-422,-947,261,249,559,0
-1,1,0,-2,1,0,9,-3,1,0
3,-1,0,7,2,1,-30,-12,-5,0
-1,2,0,-2,6,1,9,-27,-5,0
5,5,11,16,15,34,-9,-9,-20,1
-63,49,-52,2,-177,-101,486,-744,187,1
19,8,24,41,5,31,-210,-57,-212,0
2,0,1,5,-1,1,-24,3,-8,0
61,28,11,188,87,34,-111,-51,-20,1
-1,0,-1,-2,-1,-3,9,3,13,0
1,-4,-1,0,-2,-1,0,3,1,0
-7,23,5,-6,23,6,6,-21,-5,1
15,-46,-9,7,-21,-4,-12,36,7,0
-1,4,1,0,2,1,6,-27,-8,1
-12234,-19052,-5263,-34651,-53959,-14906,153873,239616,66193,0
1,-2,0,2,-6,-1,-3,3,-2,1
-103,10,-126,-121,3,-153,102,-6,127,1
24,14,5,22,19,6,-21,-15,-5,1
-5569,684,-1892,-2899,356,-985,5547,-681,1885,0
1,1,2,0,1,1,0,-3,-2,1
9798,-2674,1281,12601,-3444,1647,-10182,2781,-1331,1
8,-2,1,23,-6,3,-15,3,-2,1
4267,4213,9461,4392,4330,9727,-3915,-3864,-8678,1
230,104,41,103,45,18,-180,-81,-32,1
-15,46,9,-7,21,4,99,-303,-59,0
4,3,1,1,4,1,-24,-27,-8,1
-5,-5,-11,-16,-15,-34,69,66,148,0
-27649808,-26102440,-58880673,-12330043,-11640016,-26257008,21625674,20415435,46052191,0
6,-8,3,14,-5,15,-9,6,-8,1
8,3,12,23,8,34,-15,-6,-23,0
-315385,-111196,-466703,-969776,-341916,-1435063,572436,201825,847084,1
-15,4,-2,-1012,269,-129,-1998,531,-254,0
10,11,23,37,36,80,-150,-153,-332,0
-104,14,-125,-292,41,-350,1293,-183,1549,0
-117,-61,-22,-53,-28,-10,771,402,145,0
-1,2,0,-2,6,1,9,-27,-5,1
24,14,5,22,19,6,-21,-15,-5,1
42253,-11227,5374,19318,-5133,2457,-32991,8766,-4196,1
61,28,11,188,87,34,-111,-51,-20,1
1091,-3367,-662,649,-2004,-394,-1503,4644,913,0
1290,647,2128,-4853,-2486,-8063,26808,13710,44515,0
-31836,8555,-3926,-15758,4229,-1951,25269,-6789,3118,0
423,-677,-119,1334,-2045,-355,-783,1212,211,0
118,-101,92,55,-52,40,-96,99,-65,0
225,-61,27,172,-41,29,-1362,381,-146,1
1,0,0,0,1,0,0,0,1,0
11,10,23,6,5,12,-12,-9,-23,1
394,638,175,375,658,178,-351,-591,-161,1
-384,1172,227,-1190,3633,704,699,-2133,-413,0
1,-1,0,2,-1,0,-3,6,1,1
-1389,-641,-251,-631,-291,-114,9153,4224,1654,0
-207,-76,-308,-209,-75,-310,1680,612,2497,0
7,-1,1,6,1,1,-54,3,-8,0
1,0,1,2,1,3,-3,0,-2,1
-7,23,5,-6,23,6,6,-21,-5,1
-48095001,-47359354,-106417835,-21455585,-21127407,-47473893,37618602,37043199,83237137,0
50684,80462,22149,49722,78941,21730,-45813,-72732,-20021,1
2357,785,3451,6635,2209,9714,-29508,-9825,-43202,0
8864501,-2417939,1159053,27264077,-7436727,3564838,-16092456,4389483,-2104124,1
-4,19,6,-1,9,4,3,-15,-5,1
3677,-1022,479,1681,-467,219,-2871,798,-374,1
659,33,418,-87201,-4303,-55203,-187356,-9249,-118613,1
-3,1,0,-1,1,1,0,-3,-5,0
-18,5,-2,-56,15,-7,33,-9,4,1
6,-8,3,101,-515,-172,-504,2607,880,1
1,-4,-1,0,-2,-1,0,3,1,0
-9323,2543,-1219,-4260,1162,-557,7281,-1986,952,1
-86,265,52,-85,261,51,78,-240,-47,1
434,535,1061,185,237,462,-294,-393,-752,1
5,5,11,16,15,34,-9,-9,-20,1
-8,2,-1,-23,6,-3,102,-27,13,0
-69,-23,-101,-31,-10,-45,54,18,79,1
-607,163,-78,1505,-399,191,-8655,2298,-1100,0
-4,-4,-9,-1,-2,-4,3,3,7,0
8,3,12,2,11,9,3,-51,-26,0
-41,5,-14,-19,2,-7,33,-3,13,0
-4,-3,-1,-1,-4,-1,3,3,1,1
3037,-815,390,1738,-466,223,-3831,1026,-491,0
1,-2,0,2,-6,-1,-3,3,-2,0
-279,794,156,-140,397,78,1833,-5217,-1025,1
8,-2,1,2,-3,-4,3,12,22,0
41,-112,-22,19,-51,-10,-270,738,145,1
-7,23,5,-6,23,6,6,-21,-5,1
125,117,266,145,140,316,-1062,-1005,-2279,0
1124,-3119,-614,510,-1417,-279,-867,2412,475,1
-23551,72681,14290,-65559,202322,39779,289914,-894705,-175910,1
-86,-30,-127,-85,-29,-125,78,27,115,0
-1051,285,-126,-1262,341,-153,1053,-285,127,1
-473,1302,256,-216,595,117,369,-1017,-200,0
-57,-1,-33,-53,3,-24,51,0,28,1
2171,-280,716,968,-125,319,-1698,219,-560,0
124492,158864,337723,385568,492023,1045973,-226713,-289308,-615029,1
-49421,-17293,-73055,-21968,-7686,-32473,38658,13527,57145,0
-3,1,0,-1,1,1,0,-3,-5,0
15,5,22,7,2,10,-12,-3,-17,0
263,-73,35,1310,-359,172,-699,192,-92,1
-19,-8,-24,-41,-5,-31,27,6,25,1
-3,-2,-5,-7,-6,-14,9,3,10,1
-78698,21117,-10105,-242862,65167,-31184,143253,-38439,18394,1
-11,-10,-23,-6,-5,-12,72,66,151,1
379257,11023,491185,198659,5772,257287,-382851,-11121,-495836,0
-2,0,-1,-5,1,-1,3,0,1,1
-119,-5,-155,-78,-11,-106,99,6,130,0
31,-40,10,-109,605,206,33,-246,-95,1
-4532920,-4339073,-9724535,-2359565,-2258660,-5062007,4514571,4321509,9685171,1
188,-23,64,84,-10,29,-147,18,-50,0
18,-5,2,-85,9,-31,-315,57,-80,0
3,-10,-2,1,-5,-1,-21,66,13,1
-22,3,-7,-63,8,-21,42,-6,13,0
-18,5,-2,85,-9,31,-462,54,-161,0
-27,119,35,-17,71,20,42,-165,-44,0
3617,1276,5353,1589,561,2352,-2823,-996,-4178,1
37,-117,-24,42,-140,-31,-36,117,25,0
342700909,144420544,534985400,156591842,65990718,244453245,-267638430,-112787817,-417806456,0
-20,3,-6,-19,4,-4,159,-27,43,1
-6,11,2,-14,36,7,69,-153,-29,0
-1,-1,-2,0,-1,-1,6,6,13,0
38,-10,5,107,-29,14,-474,129,-62,0
19676,6585,28833,-1052,-256,-1433,-8901,-3021,-13091,1
233,-1226,-419,236,-1236,-421,-213,1119,382,0
1091,384,1614,3100,1091,4586,-2088,-735,-3089,0
1,-2,0,2,-6,-1,-3,3,-2,1
-27662,-32243,-69864,-12278,-14305,-30999,21621,25200,54604,0
-1,1,0,-2,1,0,9,-3,1,1
61,56,128,188,173,395,-111,-102,-233,1
1,-4,-1,0,-2,-1,0,3,1,0
4,4,9,292,269,614,579,531,1213,1
2726,-325,3301,2685,-319,3252,-2469,294,-2990,0
-38,10,-5,-20,5,-3,39,-9,7,0
117,112,251,479,453,1021,81,66,160,1
-2028,539,-258,-5645,1500,-718,24963,-6633,3175,0
-34989,6749,-8262,-18245,3512,-4319,35043,-6735,8311,1
-5100,1448,-515,-15803,4486,-1597,68721,-19509,6943,0
3155,-850,386,10516,-2835,1284,-44379,11961,-5423,0
2194,-320,2623,1149,-167,1374,-2214,321,-2648,1
1405,1648,3566,4707,5500,11911,-2727,-3189,-6905,1
-3,-2,-5,230,261,569,504,561,1228,1
2028,-539,258,5645,-1500,718,-4140,1101,-527,0
6,-8,3,14,-5,15,-9,6,-8,1
5,5,11,16,15,34,-9,-9,-20,1
5199,5801,12692,5104,5692,12455,-4701,-5244,-11474,1
15,-46,-9,7,-21,-4,-12,36,7,0
-1,0,-1,-2,-1,-3,9,3,13,0
-8,2,-1,-23,6,-3,102,-27,13,0
-1471,-681,-266,-1751,-808,-316,1467,678,265,1
-13456,3629,-1641,-6095,1644,-743,10512,-2835,1282,0
295,-663,-126,344,-800,-153,-291,666,127,1
-40607,177575,51812,-115011,502945,146747,77949,-340872,-99458,1
-86,23,-11,-85,23,-11,78,-21,10,1
-225,-83,-335,-637,-236,-949,432,159,643,0
-13928,1793,-4599,-16572,2134,-5471,13887,-1788,4585,1
5,3,1,16,8,3,-9,-6,-2,0
-11365,-3807,-16658,-35074,-11749,-51409,152724,51159,223852,1
-38,-13,-56,-107,-36,-157,75,27,112,0
-1,-1,-2,0,-1,-1,6,6,13,0
-3,-2,-5,-7,-6,-14,9,3,10,1
1,-2,0,8,-3,1,-39,12,-5,0
275,-888,-188,820,-2641,-557,-513,1659,352,1
-3,10,2,-1,5,1,0,-9,-2,0
-18,5,-2,-56,15,-7,33,-9,4,1
-15,4,-2,-55,5,-8,252,-18,37,1
-8,25,5,-23,71,14,102,-315,-62,1
-3,1,0,-1,1,1,0,-3,-5,1
84,28,123,260,87,381,-153,-51,-224,1
-8,2,-1,-23,6,-3,102,-27,13,0
-37,117,23,5734,-17761,-3491,-29250,90606,17809,1
-146507,20807,-175473,-144317,20496,-172850,132699,-18846,158935,1
11230,-2985,1431,34781,-9245,4432,-20451,5436,-2606,0
-51515,-18171,-76238,-158956,-56069,-235242,93768,33075,138769,1
-2693,-927,-3967,-1478,-506,-2175,2172,747,3199,1
11,5,2,6,2,1,-12,-3,-2,0
1475,684,267,768,356,139,-1470,-681,-266,1
-2,5,1,-5,15,3,3,-9,-2,1
59144,20815,87495,70374,24767,104108,-58971,-20754,-87239,1
-3,-2,-5,-1,-3,-3,0,12,7,1
-4283,1177,-564,-4804,1317,-631,4020,-1104,529,1
-9350,2599,-1218,-26230,7290,-3417,18663,-5190,2431,1
-144,-137,-308,-442,-422,-947,261,249,559,1
16,21,6,5,16,4,-12,-18,-5,1
-1714,-1572,-3595,-4827,-4426,-10123,3300,3027,6922,1
911,251,926,488,148,519,-978,-339,-1112,1
45272,41643,95101,20507,18863,43078,-35367,-32532,-74294,0
-36605,9770,-4676,-113141,30198,-14453,492411,-131427,62902,1
15,-46,-9,7,-21,-4,-12,36,7,0
1372,715,258,718,374,135,-1383,-720,-260,0
-2,1,-2,-5,-1,-7,3,0,4,1
-102395,313560,61079,-45599,139636,27200,80085,-245241,-47771,1
1,0,1,2,1,3,-3,0,-2,1
1,0,0,0,1,0,0,0,1,1
1,-1,0,2,-1,0,-3,6,1,1
-414289,26413,-61049,-2017345,128658,-297270,1080849,-68928,159271,1
-225,61,-27,-637,173,-76,432,-117,52,0
82183,38114,14877,105742,49041,19142,-85425,-39618,-15464,1
-841,-794,-1791,-420,-397,-895,780,738,1663,0
1,0,1,2,1,3,-3,0,-2,0
1,-2,0,2,-6,-1,-3,3,-2,0
-26959,120335,35735,-80747,360408,107024,50166,-223929,-66500,0
64,61,137,52,41,102,-159,-108,-293,0
11,-48,-14,27,-136,-45,-30,93,16,0
-53,20,2,-278,81,-25,147,-45,10,1
-2,5,1,-5,15,3,3,-9,-2,1
3,-1,0,1,-1,-1,-21,6,-2,1
15,-4,2,7,-2,1,-12,3,-2,0
-50,-46,-105,-23,-21,-48,39,36,82,0
-59271,-51265,-12549,-30851,-26686,-6532,389157,336588,82393,1
6,-8,3,14,-5,15,-9,6,-8,0
-2,0,-1,-5,1,-1,3,0,1,1
-64,-61,-137,-181,-173,-388,804,768,1723,1
359,-79,49,110,-284,-3,-2265,1164,-263,0
173,-46,22,79,-21,10,-135,36,-17,0
40,-1,6,25,3,4,-33,0,-5,1
1,-2,0,2,-6,-1,-3,3,-2,1
-10,-11,-23,-37,-36,-80,21,21,46,1
-15,46,9,-7,21,4,99,-303,-59,0
-150979,-61977,-228373,-465934,-191269,-704780,274827,112818,415708,1
8,-2,1,23,-6,3,-15,3,-2,0
-27,-13,-5,-77,-36,-14,51,27,10,1
94,-290,-57,267,-824,-162,-180,555,109,1
-398,109,-52,-391,108,-51,3201,-879,418,0
10,-48,-15,37,-167,-50,-150,693,211,0
8,-2,1,2,-3,-4,3,12,22,0
3,-1,0,1,-1,-1,-21,6,-2,0
-9537,42682,12700,-4774,21365,6357,8883,-39753,-11828,0
11,5,2,6,2,1,-12,-3,-2,0
-1,0,-1,-2,-1,-3,9,3,13,0
-4,-3,-1,-1,-4,-1,3,3,1,0
-18689,86304,26269,-11138,51418,15647,25851,-119295,-36293,0
84,-257,-50,260,-796,-155,-153,468,91,0
24,-109,-33,22,-108,-35,-21,99,31,1
57499,52941,120849,172436,158767,362419,-755391,-695511,-1587650,0
5,5,11,16,15,34,-9,-9,-20,0
1,1,2,0,1,1,0,-3,-2,0
-22,2,-27,-3,-43,-29,-21,222,103,1
2,0,1,5,-1,1,-24,3,-8,0
8,-25,-5,23,-71,-14,-15,48,10,1
18,-56,-11,56,-173,-34,-243,753,148,1
-43,-47,-14,-23,-23,-7,45,42,13,1
55934,-14856,7143,195557,-51940,24973,-112308,29829,-14342,1
-38,117,23,-107,328,64,75,-234,-47,0
1,1,2,0,1,1,0,-3,-2,1
-8,2,-1,-23,6,-3,102,-27,13,0
1,-2,0,8,-3,1,-39,12,-5,1
-434,27,-64,-197,13,-29,2856,-180,421,1
-1704,-1567,-3579,-5240,-4818,-11005,3093,2844,6496,1
-5493,707,-1814,-2510,323,-829,4290,-552,1417,0
2009,707,2972,918,323,1358,-1569,-552,-2321,0
-358852,-330395,-754207,-160025,-147335,-336328,2352519,2165964,4944340,0
1,0,1,8,-23,-4,-39,117,22,0
-140,320,61,-439,980,186,258,-579,-110,1
16,19,41,5,9,18,-12,-15,-32,0
-803,219,-105,-367,100,-48,627,-171,82,0
-407929,53914,-132313,-190115,25081,-61742,320976,-42411,104128,0
24,23,52,22,23,51,-21,-21,-47,1
1,0,0,87,-23,11,-441,117,-56,1
-4,-3,-1,-1,-4,-1,3,3,1,0
-1,0,-1,-8,23,4,-9,48,16,0
-1,-1,-2,0,-1,-1,6,6,13,0
-3819201,-1260091,-5582376,-4726163,-1559482,-6908168,3887619,1282731,5682433,1
11,5,2,6,2,1,-12,-3,-2,0
-7,23,5,-6,23,6,6,-21,-5,1
-1,0,-1,-2,-1,-3,9,3,13,0
-10,-7,-2,-37,-20,-7,21,12,4,1
-569371,73199,-188172,-1614342,207542,-533525,1091832,-140367,360841,1
5,3,1,16,8,3,-9,-6,-2,1
230,211,482,103,94,215,-180,-165,-377,0
33737,17205,55967,33905,17300,56256,-30768,-15693,-51044,1
-175,535,104,-611,1870,364,351,-1074,-209,1
27,13,5,77,36,14,-342,-159,-62,0
6,1,5,14,-1,6,-9,0,-5,1
-38,-13,-56,-107,-36,-157,75,27,112,1
-8,2,-1,-23,6,-3,102,-27,13,1
69,-19,9,31,-9,4,-453,126,-59,1
1,-1,0,2,-1,0,-3,6,1,0
-8,-3,-12,-23,-8,-34,102,36,151,0
37,-8,5,42,-5,6,-36,6,-5,1
8,-2,1,23,-6,3,-15,3,-2,1
63,-49,52,181,-150,144,-120,90,-101,0
-4,-3,-1,-1,-4,-1,3,3,1,0
11365,-3100,1486,35074,-9567,4586,-20688,5643,-2705,0
15,5,22,7,2,10,-12,-3,-17,1
-86,23,-11,-85,23,-11,78,-21,10,0
237,-14,35,137,-11,20,-306,33,-44,0
-3613,2542,-3139,-3785,2821,-3196,3330,-2379,2872,1
22,-2,27,63,-8,76,-279,33,-338,1
-2,1,-2,-5,-1,-7,3,0,4,1
37,17,57,131,50,196,-75,-30,-113,0
-1,1,0,-2,1,0,9,-3,1,0
-59,263,78,-60,265,78,54,-240,-71,0
-7,1,-1,-6,-1,-1,6,0,1,1
-436,119,-57,-1239,338,-162,834,-228,109,1
-498,-557,-1218,-259,-290,-634,495,555,1213,0
43547,-1500,6505,134071,-4609,20028,-79119,2721,-11819,1
-95,326,75,-48,163,37,90,-303,-68,1
1,0,1,2,1,3,-3,0,-2,0
15,5,22,7,2,10,-12,-3,-17,1
-1326135,-1219403,-2785217,-4078654,-3750387,-8566196,2407410,2213652,5056165,0
-7,-3,-11,-6,-4,-11,6,3,10,1
1,-1,0,2,-1,0,-3,6,1,1
5,5,11,16,15,34,-9,-9,-20,1
289,564,150,112,289,74,-222,-450,-119,1
104,-285,-56,55,-148,-29,-108,282,55,0
2,0,1,5,-1,1,-24,3,-8,0
2,0,1,5,-1,1,-24,3,-8,0
15,-4,2,7,-2,1,-12,3,-2,0
-297,52,-78,-994,170,-267,576,-99,154,0
27,13,5,77,36,14,-342,-159,-62,0
-41,112,22,-160,453,89,-12,66,13,1
-59,263,78,-60,265,78,54,-240,-71,1
-24518,-8629,-36271,-31546,-11104,-46669,25485,8970,37702,1
49,-7,15,153,-20,50,-90,12,-29,0
1,1,2,0,1,1,0,-3,-2,1
-3,-2,-5,-7,-6,-14,9,3,10,1
-1,0,0,0,-1,0,6,3,1,0
-18,-7,-27,-56,-20,-83,33,12,49,0
-18,5,-2,-56,15,-7,33,-9,4,1
1,-2,0,2,-6,-1,-3,3,-2,1
-587,-267,-105,-307,-140,-55,591,270,106,1
4,4,9,1,2,4,-24,-27,-59,1
-1,2,0,-2,6,1,9,-27,-5,0
38,-10,5,20,-5,3,-249,66,-32,0
3,-1,0,7,2,1,-30,-12,-5,0
-5545,715,-1829,-2901,374,-957,5586,-720,1843,0
-1105,68,-163,-576,35,-85,1104,-66,163,1
-8,25,5,-23,71,14,102,-315,-62,0
-2,5,1,-5,15,3,3,-9,-2,1
-7,-3,-11,-6,-4,-11,6,3,10,1
1091,-290,139,649,-173,82,-1503,402,-188,0
-8780,66,-4709,-3995,31,-2141,6807,-54,3646,0
-4,19,6,-1,9,4,3,-15,-5,0
-1820,507,-237,-1783,499,-232,1644,-459,214,1
-4411,-1556,-6528,-13673,-4823,-20235,8028,2832,11881,1
-5,-5,-11,-16,-15,-34,69,66,148,0
94,-25,12,267,-71,34,-180,48,-23,1
-1,1,0,-2,1,0,9,-3,1,0
-10,-11,-23,-37,-36,-80,21,21,46,1
-14743,45495,8945,-9935,30659,6028,12330,-38049,-7481,0
-4,-4,-9,-1,-2,-4,3,3,7,0
1,1,2,0,1,1,0,-3,-2,0
-1,4,1,0,2,1,6,-27,-8,0
-28678,127351,37653,-14275,63396,18745,26436,-117411,-34718,0
-11,-5,-2,-6,-2,-1,72,33,13,1
-1,-1,-2,0,-1,-1,6,6,13,1
-10,-7,-2,-37,-20,-7,21,12,4,1
-6810,-6253,-14281,-19103,-17541,-40061,13596,12483,28510,1
173,-46,22,79,-21,10,-135,36,-17,0
-55836,-20725,-83206,-66338,-24625,-98857,478401,177576,712909,0
1389,-6085,-1779,631,-2764,-808,-1074,4704,1375,0
-257,31,-311,-157,36,-180,375,-132,403,0
15,-46,-9,7,-21,-4,-12,36,7,0
-3,1,0,-1,1,1,0,-3,-5,0
61,-267,-78,188,-824,-241,-111,486,142,1
-10,-7,-2,-37,-20,-7,21,12,4,1
-2010,9352,2895,-5698,26515,8209,25299,-117723,-36446,0
-1431,-470,-2087,-625,-203,-909,1116,366,1627,0
697,-1985,-390,400,-1135,-223,-4497,12816,2518,1
3,-1,0,1,-1,-1,-21,6,-2,0
