val1,val2,val3,last_matrix
1,14,1,2
5,-46,-15,1
15,87,11,1
-3,29,-27,1
5,5,3,1
8,97,10,2
9,-100,-1,1
-3,20,1,4
11,67,-3,3
-4,14,-2,2
4,-12,-4,1
-1,-29,5,2
-4,-36,-4,1
7,-65,-17,3
15,-81,-9,1
-13,242,-23,1
-24,-156,0,2
0,33,0,1
-8,-28,14,4
-12,176,-24,1
12,-76,-6,4
7,-4,9,3
-3,-59,13,3
-4,-18,-2,2
-5,-50,11,3
15,6,1,4
0,-14,-10,2
5,15,5,4
-2,-36,-22,2
16,-63,0,1
11,-11,-1,1
1,-41,-3,2
-3,4,-5,4
-6,-11,6,2
-28,48,0,2
-2,75,-8,1
-9,-114,25,1
23,124,23,3
10,165,18,3
1,2,-3,4
-6,2,2,3
-7,-31,7,2
5,7,-5,4
-2,-44,12,4
15,-9,1,2
-9,12,3,1
5,-24,-1,4
-14,-50,-2,3
-4,-83,-4,2
-2,-42,0,1
4,0,2,1
-8,58,-16,1
6,-18,4,3
4,1,-4,3
-12,5,-2,3
13,11,5,1
-9,139,-21,3
-9,58,-7,3
-8,-97,12,4
-2,21,0,2
-4,30,14,2
12,-39,-2,1
-1,15,7,3
-19,-35,7,2
-16,-27,2,3
-5,14,-5,4
1,-12,-5,3
-7,-10,7,2
9,58,9,1
-6,34,-10,4
7,-90,-11,4
6,-54,6,1
7,66,-1,3
-9,26,-7,1
2,-2,-10,3
7,-15,-1,4
-13,94,-9,4
0,-4,-10,4
7,112,11,2
19,-44,-7,3
2,85,8,3
-15,-25,-1,4
3,74,-11,4
-14,71,-4,1
-1,9,-1,1
12,26,0,2
12,-108,-12,1
-1,-11,7,1
-5,-26,-7,2
-4,-7,-8,1
-13,-56,15,2
3,-17,-9,2
6,144,12,2
8,-67,-6,4
6,13,8,2
-3,28,-3,3
3,24,-3,1
-3,39,-13,2
-4,-64,10,4
-2,48,-4,3
-17,212,-17,4
-11,89,5,4
-3,0,17,2
6,28,2,3
-6,-116,10,2
-1,22,-15,2
7,-18,-1,4
7,134,5,2
-6,65,-2,3
0,-20,14,2
6,-15,4,1
0,32,2,1
-10,-35,-14,2
5,-2,15,4
11,-14,-5,3
4,54,-6,1
-11,-38,9,3
-4,160,-14,1
-8,-5,8,3
2,110,22,4
15,127,13,1
-4,7,0,3
7,144,21,1
-10,23,4,3
-6,-10,4,4
3,11,-3,4
-21,-88,11,4
-15,-7,15,2
-3,7,9,4
3,-27,-13,3
17,-104,-11,2
3,-22,-25,4
-11,-12,-1,4
1,17,3,3
15,-8,3,2
7,10,7,2
-3,-9,3,1
-1,3,3,3
7,-41,-15,2
-14,-57,4,2
7,44,1,2
0,7,0,2
2,65,-32,4
-8,-31,-2,1
1,-18,1,4
-1,1,1,3
-14,-55,-2,1
-4,4,-8,4
1,17,1,1
16,-20,0,1
3,-22,-15,1
10,68,4,1
6,39,6,4
-10,-83,12,2
15,-18,-1,3
2,27,-8,4
6,-108,-26,4
-20,-100,16,2
-19,-25,7,3
-3,-28,-3,3
3,-27,1,2
5,1,1,1
7,-11,-5,4
0,-2,20,1
13,38,13,1
4,107,10,4
0,22,-8,4
7,133,23,3
29,43,13,1
11,-30,-13,2
2,11,-6,4
14,75,14,4
3,-6,-3,1
9,-13,15,3
3,6,1,1
11,103,11,3
-14,60,-12,3
14,95,8,2
8,93,16,4
2,-11,2,1
-10,73,-12,2
3,-15,7,4
27,-139,-9,2
0,146,24,4
7,-14,9,1
3,18,5,3
1,6,-3,3
-4,-1,-10,2
-3,38,-9,4
-1,40,-15,2
-2,-43,20,3
-12,50,-8,2
7,2,-19,4
-9,20,-1,3
-16,-12,0,3
-1,47,9,3
1,-30,-1,2
-1,-43,-11,4
20,13,-4,3
0,6,-8,1
11,-42,-7,3
14,-129,-12,2
16,194,20,1
-1,-33,11,3
6,-13,-10,2
-7,15,9,1
18,-68,-4,1
4,7,0,3
3,24,9,2
10,39,0,2
2,-162,-24,2
3,8,7,4
17,-52,1,2
-3,-32,21,3
-2,19,4,3
4,51,2,3
-4,81,-4,4
3,-24,-19,3
-16,67,-10,3
-1,42,-1,3
-5,-6,1,4
-3,-14,-9,4
9,71,9,4
0,-172,14,1
-11,12,-11,4
-2,-61,-2,2
11,37,3,3
-21,-18,1,1
0,-2,0,4
7,55,19,4
4,27,0,1
0,-33,-8,4
-5,11,1,1
10,67,10,4
-2,62,-8,4
4,-48,-2,4
-16,-20,6,2
-15,-64,-5,3
-7,-30,9,2
-4,1,-8,1
-20,143,-18,3
-2,-22,-6,2
6,102,-14,2
14,140,4,1
-4,-1,2,4
7,25,5,4
-15,-200,15,3
-8,-4,10,2
11,-17,1,3
-2,56,0,4
1,6,-9,1
2,-4,6,3
17,-3,-3,1
-9,-68,-7,4
5,30,5,3
11,-32,-7,4
-3,70,-5,4
8,6,-4,3
0,-8,4,1
-3,-17,9,2
-18,63,8,2
1,-21,1,3
-13,18,1,3
0,-3,-16,3
-10,-48,8,1
8,-80,-18,2
6,-68,-14,4
8,64,18,4
-7,6,1,3
6,16,-4,3
-9,-30,7,3
-9,81,-3,1
5,143,17,4
-2,-35,14,3
-10,-28,6,4
-4,17,10,4
-10,8,-2,1
24,-193,-12,4
-6,-64,-8,4
-23,-199,11,4
-18,-31,6,3
11,38,9,3
-17,-70,13,3
23,33,-1,3
4,58,6,3
10,-95,-4,4
24,5,-2,3
10,-36,-14,4
-18,-132,8,2
-19,-114,9,4
-6,35,-2,2
5,28,11,2
12,-53,-12,1
-15,36,-19,1
15,24,-1,3
11,-105,-5,4
-9,92,1,3
17,-20,7,4
15,60,1,2
16,4,4,2
-10,82,-12,1
-26,-288,18,3
-15,207,-17,1
12,-39,0,3
-23,88,-5,1
-9,21,7,2
-2,-86,16,1
9,-2,-9,2
6,-95,-22,2
-12,83,-8,4
9,-3,-5,2
-16,-81,-6,3
0,-7,12,1
13,44,-13,1
11,9,-5,2
-3,48,-23,1
-5,-63,19,1
6,-2,6,3
-22,0,2,1
9,-36,-9,1
1,-23,1,4
-5,14,5,2
5,-91,-15,2
-15,-125,23,2
1,-25,-1,3
-27,93,-7,2
21,186,15,3
13,-59,-5,4
6,-5,6,3
-12,-13,2,2
-12,90,-16,4
10,-77,-24,4
-10,-10,-4,1
6,-15,8,2
-1,14,-3,1
4,-44,12,3
11,-29,-7,4
19,-108,-13,3
4,84,14,4
-20,-69,2,4
-12,25,0,3
-1,-35,1,2
-5,-52,7,3
-6,53,-2,3
-25,-50,-1,3
11,104,13,1
9,99,9,4
5,-17,1,3
-3,-12,-5,4
8,9,-4,1
6,74,12,2
23,8,-3,2
-7,30,-7,4
-2,-10,-2,2
19,-42,7,4
-3,11,-1,1
-8,-28,10,3
12,-192,-20,2
-2,-43,-2,4
-13,-6,5,1
6,-138,-20,1
10,20,10,4
-3,-40,21,3
-7,-3,-5,4
-9,-38,-7,2
-2,23,6,4
18,-127,-10,3
-4,10,10,1
-1,28,21,4
-4,3,-4,3
-14,-3,0,1
-20,64,0,2
-16,142,-8,1
-16,104,-6,3
-11,-41,3,2
-10,-10,2,2
6,39,12,2
-11,-13,7,1
1,-6,3,3
-17,-45,7,3
4,2,-8,3
-9,13,-3,3
2,2,-10,4
-3,68,-3,4
18,258,26,2
-7,-8,13,2
-11,30,-11,3
6,106,18,4
-12,6,-14,2
11,-47,-1,3
1,32,-7,4
-4,8,4,2
-14,-129,14,3
1,-86,-21,2
7,37,11,4
-5,57,-11,3
5,-21,-1,4
-4,-15,12,1
12,39,8,3
7,54,7,4
-2,-42,-10,3
-2,-35,6,1
1,-6,1,1
5,-4,-7,4
1,18,5,4
14,-57,6,1
-1,-33,-13,2
-4,-6,-6,3
-19,-112,11,2
10,-29,2,3
-18,41,4,4
15,-6,7,4
-17,-121,5,3
6,21,-22,2
-2,4,0,4
16,88,14,3
-12,-19,4,2
-4,-2,-8,3
-3,6,-5,2
10,56,-10,2
16,-140,-14,4
-11,25,-15,3
0,-14,2,3
3,46,9,2
10,-9,-30,1
18,-33,14,2
4,-38,-2,3
-2,-48,12,3
-8,28,0,4
-12,-13,-4,2
-20,9,-2,4
-1,36,-9,2
-2,-12,10,3
14,22,2,1
-16,45,-6,2
2,-13,10,2
8,-37,-8,4
6,-83,-14,2
-1,10,19,2
1,8,11,2
3,19,1,1
-18,-176,18,1
-7,-51,5,3
-19,-107,5,2
8,-80,-16,4
-1,-16,21,1
-16,8,10,4
-11,-55,11,3
-8,-35,8,2
4,-15,0,2
7,-47,13,1
-2,86,22,4
5,-39,-7,3
-3,-17,3,2
8,-30,-2,2
-12,-6,2,4
13,14,3,4
-3,4,15,3
-5,15,-7,3
-2,69,10,2
-3,-1,-9,4
1,-19,7,1
5,30,5,4
-3,-7,9,1
11,-168,-19,3
6,8,6,1
-1,-44,3,4
-3,-36,-9,3
-10,-55,-2,1
6,5,0,2
0,2,14,3
-11,35,-5,3
4,53,8,3
8,75,-6,3
5,-31,-15,4
21,-30,9,4
-3,37,-17,2
-14,119,-12,2
-6,-3,0,3
-6,-65,10,1
-15,-69,-7,3
4,42,4,4
3,10,-7,2
-4,71,2,2
4,93,16,1
-11,65,-11,3
8,-13,4,3
-3,5,-17,3
8,145,2,1
-8,-13,2,4
-7,112,-11,3
-2,43,-4,3
11,-8,-1,4
-14,81,-16,2
-3,23,-1,2
-4,26,-10,4
20,-44,-2,4
13,29,7,4
9,-34,5,1
0,69,16,3
0,-44,10,2
2,3,-2,2
11,-63,-7,2
-6,31,24,2
-2,7,6,3
-7,17,3,1
13,6,-3,3
-2,52,-14,2
1,-41,-5,4
-1,7,5,2
9,40,7,2
21,-48,-1,4
12,-93,4,1
3,-45,-17,4
-7,67,19,3
7,-87,-11,3
-5,-92,1,1
15,122,19,1
-10,15,6,1
-1,22,-5,2
9,-48,-3,4
3,30,7,2
-4,-11,4,2
-5,53,-11,4
0,75,6,4
-4,6,10,4
-1,9,7,2
-9,18,-9,4
13,9,-3,1
5,-116,-15,2
6,-52,-16,4
3,102,-29,4
1,84,5,3
-16,84,-6,3
-3,-14,5,2
8,147,16,3
-8,-66,14,4
-10,22,-12,4
-6,46,4,1
-3,24,-3,2
-12,38,-6,1
-5,67,9,4
4,-7,2,4
8,-35,8,3
-14,-11,4,1
-11,-48,-1,1
-9,-12,13,3
-9,50,1,4
2,-36,-8,4
7,-23,5,2
-6,16,-4,2
-4,-6,-6,4
-9,5,-13,2
-4,153,-24,1
6,95,22,3
-12,176,-10,4
-13,8,15,4
6,-52,-12,4
-3,-35,5,2
-15,20,-17,2
2,-45,-10,2
-11,-106,11,1
-7,-25,-7,2
-6,22,14,2
19,82,5,4
-18,-69,10,1
4,-20,0,3
-8,-27,22,1
-11,-31,5,4
-14,87,-10,1
-13,-111,9,4
4,-26,14,1
-15,-62,5,3
4,28,-28,4
-6,63,-8,2
-11,120,-19,4
3,-18,3,1
-17,75,-11,2
-2,-41,8,3
2,-46,-10,3
11,-57,-5,1
2,45,20,1
24,-228,-6,4
-9,-30,-1,4
0,13,12,1
6,-68,-4,4
1,-45,-9,1
5,-8,-11,1
8,-90,-12,1
4,29,-6,1
14,-56,-18,1
15,105,7,1
-11,37,5,1
9,-45,1,2
-20,17,-4,2
8,-3,-6,3
-23,256,-19,4
12,-37,-4,4
12,9,-4,3
-10,-31,8,2
5,-95,-11,1
-19,-224,13,1
-9,-186,15,1
-22,-41,-4,3
-3,26,5,3
-3,37,1,3
-6,112,-8,3
-1,-5,-9,2
0,24,6,2
-2,-49,-18,3
-11,-40,11,2
1,-40,1,2
-2,-14,12,2
7,74,9,1
-22,-40,4,3
-5,-35,13,2
-3,18,-1,4
9,13,-1,1
-3,-9,-1,2
13,57,-5,3
-5,-30,11,3
-10,-18,0,2
6,79,12,3
9,6,5,1
-1,52,-15,1
-6,8,4,4
3,-1,5,1
-10,-6,2,1
4,-16,-4,3
-3,45,-5,3
-12,-66,30,3
2,-15,-6,4
17,39,-3,1
8,9,-2,4
-9,-95,17,1
-14,7,2,3
3,34,1,2
-22,-111,4,1
13,-50,-11,1
4,92,12,4
0,-13,6,1
11,11,5,3
11,7,25,1
-17,14,1,1
13,-111,-11,3
6,-4,-6,3
-1,-151,27,4
-3,-13,5,2
-4,-11,4,4
11,-163,-21,3
-5,21,-7,3
9,-90,-13,2
-2,-71,0,1
-1,-14,-13,3
11,-39,1,1
0,80,-16,4
6,48,0,3
-7,-248,29,2
-2,-25,-10,3
10,-35,0,4
20,110,12,2
1,-48,5,4
0,-25,0,3
-7,-62,-5,4
3,23,-5,1
-18,-208,20,2
-10,-8,-2,4
-12,-130,14,2
0,29,0,3
-6,81,-10,4
-3,-23,-3,2
3,40,-3,3
-11,54,-15,3
7,-22,-5,3
4,0,-4,1
-15,-56,3,3
4,-78,-6,3
4,-6,2,3
10,38,6,1
14,69,18,2
-2,-4,-6,3
-18,-12,-4,4
18,37,4,4
4,10,-12,2
-21,13,-3,4
-2,-9,4,2
3,-59,-13,3
1,-44,1,1
0,28,6,3
-16,57,-4,2
4,-61,-16,4
11,15,5,4
5,-10,-13,2
-9,38,13,2
0,9,0,4
-10,-25,6,2
-14,80,-12,4
-39,180,-7,4
5,7,1,1
-6,91,-8,4
-1,-8,15,1
-18,45,-4,4
2,-102,-10,2
-9,-9,-3,3
2,5,0,4
0,14,8,2
14,-8,-24,1
10,75,0,1
0,-18,0,2
10,-35,4,1
8,-73,4,3
-5,27,-3,2
-5,-8,19,3
-7,4,-1,3
-4,-155,-6,2
-15,40,-1,3
12,17,2,1
-8,-7,6,1
-6,-12,22,2
-9,7,-7,2
-13,10,3,2
-3,-6,1,4
-3,-17,-15,1
-3,-37,7,4
10,28,4,1
13,42,7,2
-3,-37,7,3
2,101,-12,2
-4,-12,14,3
13,39,-1,3
-3,9,9,2
-3,56,3,1
4,-32,-10,1
-9,-80,19,4
8,-61,28,1
5,32,-1,2
7,49,5,3
20,26,0,2
21,92,3,1
3,-24,11,2
0,134,20,4
0,13,-14,1
8,-15,8,1
-15,37,11,2
2,-13,-2,4
-3,-26,7,3
-13,18,-7,4
-4,-21,6,4
-11,3,-3,4
-3,-13,-9,2
16,-50,-10,2
-8,96,-8,2
5,-1,1,1
3,-57,-23,3
-17,-120,11,3
0,12,4,1
-10,23,0,2
-3,-38,-1,2
11,43,11,4
-2,19,-6,4
11,-33,-3,1
-14,-163,22,2
2,-24,12,2
11,21,3,3
2,-74,-4,2
5,-47,-15,2
-8,-2,-4,3
-2,30,-4,2
8,-104,-10,1
1,-59,9,3
9,2,-17,4
-1,2,3,4
14,102,8,2
21,45,7,3
-20,-152,12,1
-1,-35,19,4
12,-7,0,3
-6,-15,8,4
4,29,8,4
-6,-24,4,2
0,9,8,2
-14,85,-12,3
-2,49,-16,1
2,44,8,1
-6,54,-10,1
11,-43,11,1
1,-8,-13,2
8,-42,8,1
-2,38,2,1
10,43,8,1
-3,-19,-11,1
-5,-11,-7,1
15,4,3,4
-9,11,21,2
3,43,13,4
-9,-10,-5,1
7,-84,3,3
-11,125,-11,1
-10,-17,-6,1
-8,-61,-2,3
-14,-27,6,2
-7,-8,-7,3
-1,-36,-1,2
-17,-75,13,4
1,21,-1,3
-9,40,-13,2
-4,-13,-6,4
-9,38,-11,1
-21,5,-3,4
-1,-54,3,3
-6,-27,2,3
-5,44,-5,3
-3,6,9,1
9,40,11,1
14,-28,-10,3
-12,-3,-4,1
-23,-202,11,1
-3,97,-17,3
-3,15,3,4
-8,220,-14,1
3,48,-15,4
9,59,7,2
4,66,10,4
10,141,30,1
4,21,-4,1
1,31,-3,2
18,-107,-10,2
1,-51,-9,3
-20,135,-12,2
-5,7,-3,2
-11,-11,-11,2
12,129,8,1
-7,-20,1,1
-2,11,6,3
-12,-11,-2,3
-8,-72,18,1
-11,112,-11,4
-22,91,-2,4
15,47,3,4
-16,4,4,3
-27,-272,23,2
-10,287,-30,3
6,47,2,2
-6,39,-6,1
-25,-162,3,1
3,173,15,4
0,-46,4,1
2,-124,16,3
9,-5,13,4
-4,-30,-18,2
-13,80,-9,1
-4,10,0,2
-2,-12,0,3
-6,-5,0,3
-6,69,-8,2
7,38,3,4
8,-86,-12,3
1,-33,5,1
-14,-40,4,2
18,-12,-4,3
-20,-17,4,3
-6,-65,-12,4
1,40,-7,4
3,-22,-3,3
-16,-59,2,3
-2,-43,0,2
12,34,6,1
-13,-102,15,1
-8,-58,16,4
18,-16,0,1
-9,-3,-3,4
-6,-55,0,2
-3,15,7,3
-1,20,9,1
3,5,-3,1
-5,-49,-9,3
1,-1,13,1
-16,29,-8,1
2,6,4,2
8,39,-10,2
10,-86,-12,4
4,-70,-8,2
-15,36,-9,4
9,6,-7,2
-10,28,2,4
9,-36,5,2
21,-27,-5,4
-12,-34,-6,3
-13,-72,7,3
-14,136,-12,2
-8,25,0,2
3,-42,7,4
14,-98,-4,3
11,-76,-9,1
11,-60,3,1
-3,3,-5,1
8,-57,0,1
-14,86,-22,2
-7,-16,9,4
-17,-44,3,2
-18,43,-8,3
-1,35,-21,4
13,4,3,1
7,52,21,1
-6,-35,-6,1
-12,-152,20,3
-11,273,-13,1
2,41,10,2
13,-39,-11,1
-7,30,-5,4
-12,-24,4,2
10,-36,-4,2
-19,-107,5,1
-6,23,4,2
-16,-140,20,2
-8,-9,2,3
-1,-4,5,3
-5,19,-9,3
-14,-184,16,3
2,20,0,3
-18,48,2,2
2,-8,-4,2
15,-11,-3,2
2,8,6,3
1,-12,7,2
-4,12,2,4
-7,-53,13,3
-7,-234,25,3
8,30,6,2
0,60,-12,4
8,-32,-6,1
7,14,5,1
3,-28,-1,1
10,41,20,1
12,96,4,1
-7,28,-15,4
-18,-10,-4,1
-6,71,-18,4
11,0,15,2
13,-113,-17,1
11,18,7,1
-10,41,-4,4
1,40,-5,3
-6,14,2,2
2,27,-12,3
-10,-86,16,1
5,3,3,3
4,30,-2,2
-12,69,-10,2
-10,24,-4,1
-2,0,-6,4
2,26,4,3
-11,51,-5,4
15,-32,-1,1
-4,12,6,2
3,-21,-25,4
-3,69,-3,4
5,-15,15,1
-8,2,8,3
0,-64,-10,4
-18,-228,22,2
6,27,0,1
5,-28,-9,2
-17,-162,11,2
-16,45,-8,3
-14,26,2,3
-15,-30,15,1
-6,-29,8,4
-1,-2,3,4
-18,18,10,1
3,32,7,2
7,22,9,1
-6,55,12,1
9,-23,-1,3
-3,75,-17,4
23,-79,-13,1
14,123,10,1
13,-157,-13,1
9,37,-1,3
-19,19,-1,4
-4,-17,-2,3
-3,-25,13,2
8,-20,-6,1
13,-21,-3,3
-11,23,-5,2
-23,20,1,3
-12,-37,2,2
-11,-15,1,1
-12,67,-10,2
-3,6,13,4
-3,-94,5,4
-11,-6,5,2
7,-32,-1,4
4,84,16,2
-8,-80,-2,1
4,175,20,3
12,-36,-12,3
-4,-37,0,3
-18,-10,4,2
2,0,6,3
-2,13,-2,1
-12,26,-2,1
-4,27,-6,1
-18,39,8,2
-16,6,0,1
10,18,2,1
25,-208,-17,3
0,-34,-18,1
14,-38,-14,4
-7,-26,-5,2
-3,59,-5,3
7,-70,-9,2
2,8,4,4
6,0,-8,3
-4,-59,-8,3
6,-56,-8,4
0,-40,-16,4
7,-76,-5,4
3,28,15,1
0,44,6,3
-16,-23,-4,1
0,-22,-6,1
2,1,-2,2
-4,-42,2,3
10,40,2,1
-3,-14,5,1
7,32,15,1
-6,-165,24,3
13,30,5,4
1,-33,-1,1
4,-6,-2,1
-5,-3,-1,1
3,-12,-5,3
0,1,12,3
-1,-51,3,2
8,-37,-6,3
3,59,7,4
9,-86,-7,1
-7,44,-11,2
5,58,9,4
14,-132,-12,4
0,10,0,3
7,-49,-7,4
2,44,-12,1
-1,9,-5,2
8,7,2,3
1,-55,15,4
14,29,-2,1
3,-10,-7,4
3,60,7,3
21,104,7,1
14,-42,-12,3
23,37,-1,4
2,-24,16,2
-4,-8,0,1
13,-91,-11,3
-11,-77,7,1
-7,36,3,2
6,30,6,1
0,13,8,1
-2,6,-4,3
-3,12,-1,4
-1,-41,-21,4
-4,55,-10,4
-12,-101,14,2
9,-69,-15,4
-5,74,11,2
2,26,-8,4
-1,-25,-7,2
-14,-13,4,2
-15,104,-9,4
4,23,16,3
-11,-46,1,3
3,-85,-15,2
-5,47,-15,2
9,120,9,3
-9,21,3,2
11,23,9,2
-6,-4,0,3
-21,126,-5,4
3,24,-7,1
17,-141,-11,3
0,-11,8,1
-3,96,-19,4
-10,-89,8,4
-1,32,17,4
6,-5,2,4
-5,128,-27,4
-4,-13,-2,4
-11,16,1,3
5,-109,9,1
-5,-12,15,4
11,-179,-13,2
-8,82,-18,4
-6,-51,4,4
-7,-19,-17,3
-22,161,-14,1
7,-29,-11,1
14,-14,10,1
-5,-17,3,3
17,137,27,3
-9,-3,-15,1
12,95,0,3
-6,67,-10,3
5,-35,1,4
19,-147,-13,2
-8,5,0,2
23,-37,-1,1
-11,-109,13,4
1,-11,3,1
-12,-85,10,4
4,24,0,4
7,27,7,1
3,59,-11,1
12,133,12,3
0,-46,-6,4
2,104,6,2
-6,-72,6,4
9,-146,-15,2
8,16,6,3
4,28,18,1
4,-51,-6,4
-9,55,-7,1
-8,224,-22,1
-14,-142,16,1
-6,-112,24,1
3,-33,-7,3
-3,5,1,4
-3,19,-27,4
-5,5,-3,1
13,-11,5,1
3,-23,-13,4
5,16,5,3
12,50,6,3
9,-18,-1,1
-2,44,-12,4
1,25,-9,4
-11,-36,1,1
-12,40,2,1
5,65,19,3
-6,-3,-4,2
7,-14,9,4
11,23,-3,3
9,-105,-15,4
-1,-12,-3,3
12,-127,-16,4
-11,-47,-1,3
0,-9,-2,3
-5,-128,23,3
3,15,5,1
-1,-14,13,3
-10,-4,-2,3
-9,-69,7,1
16,13,-2,3
4,-6,2,3
-15,336,-25,1
1,-25,-7,2
-6,-52,-2,3
-10,69,-8,4
3,39,11,2
2,-7,-2,1
1,-149,-25,1
5,4,11,4
-2,31,-2,4
-1,-31,-1,1
1,-7,-15,3
4,49,22,2
4,-49,-16,2
-1,-22,1,2
-9,-53,1,2
0,39,14,3
2,-58,2,2
11,-38,-9,1
1,-158,23,3
12,19,-2,1
6,35,0,3
-24,-41,6,2
-3,-30,1,2
-2,-68,-4,1
-6,105,-4,3
-4,90,-12,3
-10,-22,-2,3
5,-5,-1,3
7,121,7,1
-22,195,-14,4
5,42,-3,2
-19,-36,-1,2
3,-16,-1,2
-11,-144,21,4
1,51,17,3
9,-80,-1,4
-20,156,-16,2
8,-111,-18,4
11,76,7,2
-8,29,0,4
12,-22,-2,3
-11,-77,17,2
-15,-144,13,4
-6,26,0,2
13,-28,-5,3
-6,83,-14,3
4,-1,-14,2
-14,-26,2,2
-3,-29,-15,3
5,34,-1,4
-13,88,-9,4
-13,-6,-1,3
-5,30,17,4
-8,-48,2,1
4,43,2,3
1,-55,-9,2
-4,28,12,1
2,-41,6,1
-5,-10,13,3
10,123,12,4
-14,-8,0,2
-13,-9,3,2
-2,-19,4,1
1,-1,9,3
3,-4,-3,2
0,-8,-14,1
3,-9,-15,3
-9,-128,15,1
24,53,8,3
-12,-38,6,3
-7,-2,-3,1
1,-16,-7,3
-4,-103,2,1
2,-80,-10,4
-10,137,-16,3
6,-121,-14,1
-14,10,-2,2
7,65,9,4
-1,-21,-7,1
-18,169,-12,3
-17,69,-11,3
-8,-20,6,2
5,-11,-3,3
-11,110,-11,2
9,-12,7,4
-5,-45,-13,2
-10,-83,6,3
2,13,10,3
5,-39,-11,1
-5,34,-9,1
-5,64,19,3
11,-61,-9,2
0,19,2,4
1,3,-1,4
5,-29,-7,1
-12,-202,8,1
-5,-20,-13,2
11,60,-1,3
-3,-12,-1,3
2,-26,16,3
-7,-26,-5,3
-13,73,-13,2
-9,0,1,4
15,22,-1,1
-4,86,-16,2
6,63,14,2
12,-76,-12,1
-22,-144,8,3
-4,-1,2,4
-4,-41,-16,1
-7,20,7,4
3,-16,1,2
2,28,16,3
-13,73,-11,2
11,-287,-25,4
-23,-99,1,4
5,-102,-15,2
-5,-8,-3,3
-4,-71,-16,4
7,114,23,1
0,13,-8,3
-9,-11,-9,4
-1,17,-5,4
13,33,-3,4
-12,52,-8,2
0,75,-8,1
-6,17,-2,2
-3,-58,21,3
-9,102,-13,4
-14,97,0,3
19,66,-1,2
8,-63,2,4
-20,-2,0,3
6,1,8,4
-6,27,-2,2
-14,-21,0,4
-8,-57,6,2
-6,22,6,2
-7,19,-3,3
13,63,7,4
-10,18,2,3
2,84,4,3
0,80,10,4
1,-22,-19,1
2,22,8,2
4,-40,20,2
-8,8,6,4
18,148,4,2
6,-16,2,3
-14,-64,6,3
-2,-12,10,4
11,-56,-3,4
-22,-9,12,2
5,22,9,1
-11,90,-15,2
11,100,-1,1
-5,-36,1,2
-16,19,-4,1
18,48,-6,3
-4,-33,-2,1
6,74,8,3
2,-59,0,3
5,-17,-15,1
4,-11,6,2
7,95,19,4
-9,50,-3,2
1,31,5,3
0,-23,-2,3
-3,42,-1,1
-11,-72,19,2
-16,65,-12,2
12,347,22,2
18,5,12,4
1,-1,-5,3
-4,6,-18,2
2,38,-6,4
-1,11,7,1
0,12,-10,3
-18,-40,4,4
5,22,-1,1
2,-28,-6,4
-8,13,0,4
-10,-94,4,1
11,-20,-7,3
23,-260,-9,4
-11,-50,3,3
-13,53,-7,4
-22,11,0,3
3,48,-5,2
12,16,4,2
17,36,1,2
11,-66,-11,4
-2,22,0,1
1,10,-17,4
-12,-116,2,1
-14,-12,-6,1
13,7,-15,3
-18,-79,8,4
5,125,27,2
16,2,-6,1
-18,59,-8,1
-8,18,-6,2
2,19,4,4
-3,-7,-5,3
-6,-64,0,4
-6,12,-2,4
18,-153,-10,1
0,-26,26,3
9,98,17,3
-2,-7,-10,2
-13,91,-7,2
23,99,3,2
-5,23,-1,2
8,-118,-10,2
-4,20,-12,1
-9,-34,-11,1
1,36,13,3
-2,-25,20,4
1,-31,-1,1
11,97,7,1
9,-92,-19,4
0,-23,14,2
-23,-96,3,4
0,21,-8,4
17,8,3,3
17,-78,-5,4
14,0,-4,1
15,-72,-5,3
16,107,10,3
8,-17,2,4
12,-40,-10,2
5,-80,-9,1
-29,-19,-1,4
-7,-39,-1,1
9,87,11,3
4,-37,10,1
-24,95,-8,4
0,-10,-2,4
-10,27,-8,3
-27,-48,-5,2
-10,7,-6,4
-3,126,-17,1
-21,18,3,2
1,-10,-3,1
-2,31,-6,4
-18,96,-8,3
-10,19,-2,4
-7,-9,11,2
-9,53,-11,4
-2,-1,4,3
9,34,-5,1
-6,-81,18,1
17,-60,-15,2
-3,-27,-7,4
-12,-94,4,3
-11,94,-11,3
14,-108,-4,3
14,77,4,4
0,-3,-8,3
10,121,14,4
18,-48,0,1
8,59,10,2
-18,44,-2,2
8,111,4,2
3,-50,17,4
-9,19,-1,4
-11,31,-5,1
-4,13,16,3
-9,70,-17,1
-6,11,-8,4
-7,70,-15,2
-3,-22,21,2
-3,-32,-9,3
-2,17,10,4
-19,0,11,2
3,-24,-3,2
3,6,-7,1
-14,67,-10,3
-6,-59,12,2
14,158,16,2
-3,2,-9,2
-22,37,-4,2
-7,-49,7,1
-6,-12,-6,4
8,-40,-4,1
1,-23,-13,3
-9,26,-3,4
4,-12,-8,4
4,7,-6,1
-12,-31,-12,1
-14,124,-10,4
-11,-215,15,4
11,-2,-1,1
-6,-14,0,4
-4,-38,6,2
15,-19,1,3
-7,-9,-3,2
0,11,4,4
6,30,4,4
9,32,7,3
6,-1,-12,4
8,-44,-16,1
10,22,6,2
10,14,-6,4
-17,-153,5,2
-14,-11,0,1
-18,37,-4,3
6,-17,0,3
-9,16,-1,1
6,-5,12,2
-23,26,3,3
0,17,4,4
-5,-61,9,1
5,-6,-11,1
14,47,4,1
0,16,6,2
-8,168,-12,2
