val1,val2,val3,last_matrix
7,-45,-7,4
-6,-7,-2,3
-7,4,3,4
4,-30,-6,3
3,-14,-7,1
3,-12,-7,4
1,6,-3,2
0,7,2,1
-6,-10,8,2
-7,36,-9,1
-1,-3,7,3
-8,4,-4,4
5,17,5,1
5,-12,1,1
-3,-4,-1,2
-1,-3,-3,4
-9,-5,1,4
9,5,3,2
6,-20,-6,4
-2,-1,0,4
7,13,3,3
0,-5,4,3
2,7,2,4
-2,0,-2,2
-4,-1,0,3
-11,-15,5,2
14,-57,-6,1
-7,-15,-1,2
4,-7,0,3
-2,3,2,2
4,13,2,3
-2,-10,-6,4
-4,-2,-8,3
3,2,7,4
-1,-6,-3,4
7,-19,-3,4
-5,16,-7,4
5,23,19,3
1,17,3,1
2,31,2,4
-6,-1,-2,2
1,-22,-1,4
2,-20,6,3
4,-10,2,4
-7,15,-3,2
-5,12,-3,4
-8,0,2,3
4,0,2,3
-4,-11,0,4
-10,6,-4,3
4,0,0,1
-2,-3,0,4
6,9,6,1
0,-17,-6,4
0,22,-4,4
2,-1,0,1
-7,14,-3,4
-4,3,-16,1
0,-11,-4,1
5,12,3,1
6,30,4,3
-9,55,-13,4
6,-41,-6,4
1,6,-5,2
-6,-23,10,1
2,7,-2,3
-4,7,-6,2
0,-5,2,2
4,18,-2,3
8,16,0,2
9,28,5,4
8,10,2,4
0,23,-4,1
5,13,5,1
-2,10,12,2
-7,-5,1,1
3,-2,-5,3
0,-23,-6,2
8,-2,0,1
-1,12,3,1
-9,5,1,4
9,13,-3,1
1,-1,-3,1
-8,0,2,3
-4,-4,0,2
4,22,4,2
-1,2,1,3
-9,-8,1,2
1,-3,-7,3
-5,14,-5,1
-5,7,-3,1
8,62,8,3
7,-31,-7,4
4,-32,-6,4
-10,-49,-2,3
3,-13,5,4
-8,23,-6,2
6,2,-2,2
-12,46,-4,4
5,-20,-1,2
0,23,8,2
-7,1,-3,3
3,18,9,3
3,1,1,2
-5,35,-11,4
-8,-17,2,4
-5,4,-3,4
-6,-20,4,1
-6,4,-8,1
-3,-7,-5,4
5,4,3,2
-14,-47,8,4
5,14,1,4
-4,-5,0,2
2,2,-10,1
3,-5,-5,3
1,-3,-1,3
-7,-21,7,2
1,9,-1,1
1,-1,3,1
4,-5,2,4
4,-1,-2,2
7,-29,1,1
-5,-3,-1,3
-2,-13,4,2
-8,9,-4,2
4,1,-6,3
-1,-8,3,4
5,1,5,1
2,-1,2,3
5,38,7,3
11,32,1,3
0,9,-4,1
6,-1,2,4
-4,1,-2,3
1,0,3,2
10,-34,-6,1
5,-4,3,3
6,4,-6,1
1,0,5,3
-1,1,-3,4
-1,13,-1,2
2,-2,0,4
8,-13,0,3
8,-3,-6,3
6,-2,-2,1
-3,0,11,3
8,13,4,1
10,15,0,4
2,-1,-8,2
-4,0,2,3
10,27,2,3
12,-26,-10,4
5,-21,-11,4
1,7,-7,1
-2,-17,-6,2
-7,11,-7,2
2,-2,2,3
0,2,-6,4
0,-6,2,4
4,19,8,1
9,-17,-5,1
4,3,0,1
-7,1,-1,2
4,10,6,3
-3,-6,-1,3
6,-9,-4,1
4,21,12,1
-1,9,-3,1
-10,-23,0,1
-9,-8,1,2
7,7,1,4
6,-33,-2,4
3,-7,-1,3
6,7,4,4
6,-11,-6,1
5,9,1,3
-7,0,3,1
0,1,6,2
-1,-22,3,1
-7,-15,-1,1
-4,-9,-2,2
-5,-11,-1,1
7,4,-5,3
-3,11,-1,4
-6,14,-4,4
1,1,11,2
-7,-39,5,1
4,6,2,4
-6,-57,8,3
11,24,3,1
3,56,11,4
0,0,6,3
1,0,-3,3
1,-5,1,3
1,-1,-5,4
-4,-4,2,3
-1,16,-1,1
-4,1,0,4
3,0,1,4
5,-42,-11,4
-9,-25,5,3
-5,16,-9,4
-4,3,10,2
-7,-11,7,3
-7,-10,5,2
-3,1,3,4
-5,-9,1,3
-3,2,3,2
-4,-3,0,2
5,-6,-1,1
9,-9,-3,3
-8,-4,2,4
-12,24,-8,2
-1,-12,-3,2
-2,15,-2,4
-1,-24,-15,4
-2,17,-6,4
6,23,6,4
-1,-8,-5,3
2,3,-4,2
-5,1,3,3
9,-36,-1,1
6,24,4,1
-4,-22,8,3
3,-8,-1,2
6,-15,0,4
-5,-23,7,2
6,-1,0,3
0,16,8,1
8,9,0,3
-6,-4,6,1
-9,-15,9,3
0,0,2,4
-4,-28,4,1
0,9,-8,4
-2,-4,4,3
-1,-39,9,1
3,3,1,3
0,16,10,3
-13,-10,1,2
6,-1,-4,4
-2,15,2,4
-6,3,4,2
2,-25,-8,1
3,-30,-5,4
4,-39,-12,4
10,-61,-12,2
4,-32,-2,2
2,-10,2,1
2,9,-4,3
-1,0,-1,2
-3,19,-7,4
-3,-7,-1,2
-9,-10,1,4
-4,0,2,2
-13,22,-3,2
8,-18,-6,2
6,-18,-2,4
6,12,0,2
2,3,2,1
-4,14,-2,2
2,-2,0,4
-3,38,-9,3
4,-21,-4,2
2,-4,-8,4
5,12,3,1
7,-30,-3,2
-3,-9,3,3
-2,-8,2,3
-1,14,1,4
1,-2,-3,4
-2,2,-4,4
3,0,-1,3
0,2,-6,1
11,-1,-3,4
-3,-11,3,2
-1,28,11,2
-5,34,-3,3
-8,8,0,1
12,27,2,3
-5,-7,5,1
-6,-30,10,3
0,-10,4,2
-3,5,-5,4
-11,-35,3,3
6,-4,2,4
3,-5,-1,4
5,-36,-7,2
2,14,8,3
4,32,4,2
2,-8,-4,4
-5,0,1,4
-8,14,-2,2
-4,-14,6,3
-4,-3,4,2
-2,-1,0,4
-4,-8,0,4
3,-7,3,4
1,4,1,4
1,-5,-1,4
0,-3,2,4
-7,-5,-3,3
-4,-8,0,3
-10,32,-6,2
-1,4,1,1
-4,-6,4,2
1,-9,-5,4
3,-6,5,1
8,-39,-8,2
-2,16,2,4
7,13,5,1
-5,7,-3,2
4,5,4,1
4,-20,-4,4
-2,-14,6,3
-1,15,-3,2
-5,-22,3,2
3,-7,-1,3
-7,-18,7,4
8,16,0,3
-9,-1,-1,3
11,17,3,3
9,-65,-3,4
7,-6,1,1
4,18,4,3
6,7,0,2
3,4,5,2
-6,-40,14,3
5,-6,-1,4
-1,-3,-1,2
9,-36,-11,1
5,-12,1,3
3,3,7,3
-2,18,6,2
6,26,8,1
8,7,0,1
7,33,7,1
6,1,2,1
0,3,-2,4
1,-17,-5,3
-3,7,-3,3
4,-8,-4,2
4,-19,-12,1
3,-41,-9,2
-1,-20,3,3
1,4,15,3
7,15,3,2
4,57,10,3
-8,-1,0,1
6,55,8,2
-4,-6,2,1
9,23,9,1
1,36,-9,4
12,-17,-6,3
-3,-13,5,4
5,-17,-5,2
-9,-23,5,4
0,8,2,4
6,-11,-4,2
-11,73,-7,4
-6,18,-6,2
-8,21,-8,4
12,78,8,3
-3,20,1,1
9,-11,3,4
4,8,-6,3
7,13,-5,3
-4,31,-8,3
0,-2,4,4
2,-1,2,4
-1,-4,9,2
0,15,-2,3
3,4,5,2
3,-2,1,4
5,-17,-7,1
12,22,0,1
-6,-35,4,1
1,18,7,2
-4,6,-6,2
6,-3,-6,4
2,-4,0,4
-1,-1,1,1
-6,-1,4,4
-2,-11,8,3
1,19,-9,4
-3,-17,7,2
5,-10,-7,1
-3,-11,5,3
2,-3,4,1
4,3,-8,4
5,-14,-5,2
4,-27,2,3
-6,-35,0,3
3,5,7,1
-3,7,13,3
-11,-50,7,3
-9,8,-9,4
-3,-15,-1,1
-3,6,-15,4
0,-2,0,1
0,7,0,1
-2,12,-2,4
-8,16,0,3
-6,-56,10,3
-14,63,-4,2
9,-77,-7,2
-9,17,-3,4
2,15,-6,2
-12,-79,8,1
-10,14,2,4
-13,-50,5,2
-8,0,0,2
4,15,2,3
0,-8,-4,1
-3,-22,5,1
-6,-41,2,1
-8,-70,6,3
2,-22,-8,2
-2,1,4,4
3,7,9,3
-12,-48,10,2
-3,-1,3,1
-10,57,-10,2
-3,-6,3,2
-2,1,6,4
-5,18,-1,4
-3,-8,3,2
8,24,8,3
2,40,8,2
-4,8,-4,1
-10,39,-8,4
1,19,7,4
4,8,-2,1
-5,26,-7,3
-2,-48,14,3
7,12,5,1
-3,3,-1,3
-8,-6,-2,4
-1,7,-3,1
2,10,8,1
-5,-10,-1,3
2,0,-4,2
11,-37,-7,4
-6,-15,-10,2
6,-8,2,1
2,13,0,2
0,16,10,4
-6,-41,4,1
-3,-5,-7,2
0,10,2,1
0,3,-2,4
8,-48,-10,2
8,-20,-4,1
-10,-62,10,2
-1,3,11,3
1,2,-5,2
5,0,3,3
0,-16,6,2
-4,2,-2,3
2,22,-2,2
-1,-10,-1,3
-5,5,1,2
-1,-9,3,3
-11,-36,7,4
5,16,1,3
4,-53,-10,3
4,7,0,1
-6,-7,0,3
12,-5,-2,1
9,15,1,1
1,-7,-1,3
1,-1,-3,1
-8,4,6,4
-1,-5,5,3
-4,-3,-2,4
4,12,-4,1
-5,39,-9,4
10,-15,0,1
0,2,4,3
5,-20,1,2
0,-12,-2,2
-6,36,-8,4
0,16,4,2
-2,-6,4,3
3,-9,5,2
-1,23,-9,1
3,5,3,4
-9,53,-11,4
1,-18,-1,1
-6,-20,10,4
2,-8,4,4
-7,-57,5,3
5,8,3,2
-1,-24,11,3
-4,-19,6,3
-3,6,3,3
8,14,2,4
0,-8,8,4
-3,21,-7,3
-2,6,0,3
-1,5,-9,3
3,6,-9,1
9,-5,3,4
-1,-21,1,2
-3,3,-5,3
1,20,3,3
-9,13,-1,2
1,-6,-1,4
0,11,4,2
-6,-26,6,2
1,-9,-9,3
-4,5,6,2
9,10,3,1
-2,-4,-4,3
-5,-8,1,3
5,-3,-3,2
3,3,-1,4
0,-22,-6,3
-2,-9,-12,2
2,15,-6,1
-1,1,-5,4
4,7,-4,3
8,20,6,4
-1,5,-3,1
-1,3,-5,1
0,1,0,1
-7,-25,3,3
3,27,13,3
-1,17,-9,1
1,2,-5,4
5,-12,-5,1
8,-24,-4,4
2,-7,4,1
-10,-24,4,2
0,14,-2,3
-1,23,5,2
4,-10,-10,3
4,13,4,2
5,-1,-1,3
-5,-31,5,3
4,13,4,3
0,23,-12,1
-5,11,-3,3
10,23,0,3
6,4,6,3
4,-4,-10,4
-2,9,12,2
3,-14,-3,2
1,-2,-1,1
-1,-17,1,3
-3,0,-3,2
8,-19,-4,4
1,-7,7,3
6,3,2,2
2,17,-4,1
1,2,3,2
5,13,3,4
-1,-8,-7,2
-5,-1,3,1
-5,-36,9,3
-7,-5,1,2
7,-8,1,4
-1,-18,7,1
1,-7,-1,4
5,1,3,3
-6,41,-4,4
-7,3,-1,2
-6,2,-8,2
-5,15,-1,1
5,10,1,3
-12,30,-4,4
-1,-9,1,4
7,6,1,2
0,0,0,3
-5,16,-5,2
1,7,-3,2
-9,-9,-1,4
-7,-25,3,4
-6,46,-6,4
-3,-9,-3,3
6,24,4,3
8,11,2,1
-6,-7,0,4
-5,-8,-1,4
2,4,4,3
-6,-2,6,2
-11,-31,1,2
3,2,3,1
-6,24,-6,3
0,2,-4,4
-2,-5,-4,4
2,13,2,2
-10,-28,-2,1
0,0,-2,4
4,4,0,1
4,-1,12,2
1,10,3,1
2,2,2,1
6,-8,-2,1
7,-1,5,2
12,-14,-6,1
0,11,6,2
-2,-6,-4,2
-1,-15,-3,1
-3,-17,3,2
-6,18,-2,2
6,-1,2,1
12,20,2,1
-10,-3,-2,2
2,1,2,1
5,-18,-5,2
0,7,6,4
-3,-36,7,2
-8,1,-2,1
-2,10,-10,2
-7,10,3,2
-3,-29,1,1
13,34,1,3
-3,-5,5,1
3,-12,-7,1
-1,-7,1,4
6,17,12,3
-12,-2,2,1
-1,3,7,3
-3,3,1,3
5,-49,-7,3
4,3,6,4
-3,7,-9,2
-2,-26,0,4
3,-14,-5,3
3,2,-3,4
5,2,-3,3
3,5,7,1
-2,-10,6,1
-2,-8,-10,2
3,1,11,2
-3,3,-1,2
5,-3,1,4
-4,-6,2,2
5,1,-7,1
1,-9,-3,4
-2,6,0,2
10,-48,-4,1
10,4,8,1
-7,3,-1,4
1,7,-5,2
-8,2,0,3
4,-3,6,4
-1,-7,-5,1
-1,-2,7,2
1,-1,-5,2
6,17,2,2
8,-3,0,1
4,6,-6,3
5,-11,-9,2
1,13,1,2
8,-44,-4,2
-3,-5,1,3
-7,76,-11,2
2,-18,-4,2
9,-5,1,2
4,-33,-12,4
1,-4,-1,2
-1,4,3,2
8,14,0,3
-6,-32,0,1
9,50,7,2
5,19,11,4
10,2,2,3
5,-1,1,1
7,-50,-5,2
-4,6,2,2
1,-4,3,3
1,12,-1,4
3,30,3,3
-5,-39,3,1
4,0,-4,4
-4,18,0,4
-5,24,1,1
3,-4,-7,1
-2,5,8,3
1,0,-3,4
11,2,3,1
-2,-8,0,4
4,-2,0,1
-3,0,1,4
-5,-12,3,2
5,10,3,4
-1,25,11,2
-1,1,-5,3
-8,12,-8,2
1,-9,5,4
-6,-16,4,4
6,-36,-4,2
1,23,1,4
11,46,3,1
-9,31,-1,1
3,30,7,4
3,-3,-7,1
2,-20,-8,1
-5,2,3,1
11,14,1,4
1,9,-9,1
8,-10,0,1
-5,3,-1,4
7,-21,-3,2
-1,0,-1,4
-7,8,1,4
1,-9,-7,2
-5,-31,7,3
1,-33,-9,2
2,-16,-6,3
-1,0,5,3
-6,-8,-6,3
7,25,5,1
4,2,2,4
2,-4,4,3
-2,-23,-6,3
-2,1,0,4
-1,11,-7,2
0,-5,6,1
-5,-4,7,4
-4,-20,-2,3
2,4,-4,2
0,1,-2,2
-7,-46,7,1
1,-18,-1,2
-1,3,-3,4
1,-30,-13,4
-7,15,-9,2
0,0,6,3
1,-5,1,1
5,-5,1,2
-2,43,-16,4
3,-9,-3,2
8,-3,-8,4
11,6,7,1
-6,3,-6,2
3,7,7,3
0,-7,4,3
4,8,0,2
2,13,2,1
-8,-13,-2,1
1,-5,-3,2
0,-13,4,3
-1,-11,3,1
1,-3,-7,4
-3,4,-7,2
6,-10,2,1
-2,-24,-6,4
1,-10,-1,2
8,-23,-4,1
2,2,0,2
9,1,1,4
-1,-4,-1,3
2,18,0,2
6,-6,-8,4
-2,-4,4,2
5,21,7,2
4,-18,-2,1
8,-9,-10,1
-5,-9,1,2
1,3,-5,2
2,-7,4,3
-1,7,-3,4
-1,3,11,2
-2,19,-8,2
-8,-5,4,3
5,-7,-1,4
-3,7,-5,4
-9,-8,3,2
-3,-1,-1,2
4,-11,-2,4
2,7,2,1
-4,-18,2,3
4,6,2,4
-1,5,-1,3
-1,-10,5,2
-8,13,0,2
-2,-7,6,2
0,8,-6,2
-3,2,-3,1
4,-13,0,2
6,-4,-4,1
-5,17,-3,4
4,-17,0,4
-5,-5,-5,4
7,19,5,1
4,21,0,1
-8,11,-8,2
-1,-4,-5,4
1,-15,3,3
8,21,0,4
-1,-10,-1,3
5,-32,-5,2
-7,23,-5,1
-4,8,2,3
2,-2,-2,1
6,-29,-4,1
-2,23,-4,1
6,4,6,1
3,12,1,3
15,-11,3,1
3,15,7,1
-1,-10,7,2
-1,-25,-7,1
-3,-1,-1,4
1,15,9,3
7,27,5,3
-5,-33,7,1
2,30,6,3
-3,-19,-9,4
9,-8,-1,4
-6,14,-2,1
-2,-1,0,4
-8,-42,8,2
-4,0,-6,2
-3,6,-7,4
-7,13,-11,2
0,-6,-4,1
2,9,-2,3
5,3,-1,2
9,15,5,1
-5,0,-1,1
-5,0,1,4
-10,-26,8,2
3,13,7,3
-2,4,0,4
1,3,-3,4
-2,16,-16,2
2,-20,-10,1
-9,13,-1,4
8,0,0,4
-5,-11,3,4
-4,-4,2,3
5,9,-3,3
0,7,-4,2
7,-3,-1,1
4,23,2,1
-2,-16,4,3
-4,-20,2,3
4,16,0,3
4,18,4,3
-7,-1,1,4
4,-7,-2,1
-10,69,-6,4
-10,48,-8,4
1,-9,-1,2
-11,-27,3,3
1,11,3,2
2,-2,-2,2
-4,-24,2,3
7,-15,1,4
5,4,1,1
6,45,12,2
-1,-2,1,4
-16,9,-4,2
-7,-9,-3,3
-9,-45,7,2
5,15,-1,1
5,-6,-11,4
5,27,1,3
-4,-13,-6,4
5,10,1,1
2,10,8,3
1,3,-5,2
-4,-16,-2,3
6,3,4,4
-5,-19,1,3
3,-6,-3,4
0,-5,-2,1
2,23,2,1
14,16,4,4
7,8,7,1
6,-12,-2,3
-9,4,-5,1
0,7,-2,4
-4,-8,2,1
4,9,4,1
1,-6,5,2
-2,-12,-2,2
2,19,14,3
-1,5,5,3
-1,-3,-13,2
0,26,6,3
3,12,7,3
0,-20,2,4
-7,-58,11,3
-2,-25,4,4
-5,12,-3,4
7,44,7,3
5,0,-9,1
5,-15,3,4
-7,-6,5,2
7,-24,1,2
5,-15,-5,4
-6,-21,4,4
-4,19,-6,1
0,-1,-8,4
1,-11,-7,2
5,-5,1,2
7,21,3,3
5,30,7,1
-2,-2,4,1
3,17,1,2
4,12,4,2
-2,-1,0,3
-4,-13,2,3
-4,-4,4,2
-2,-8,2,1
9,-5,-5,1
12,23,8,1
2,27,10,3
-3,2,7,4
6,-14,-8,1
1,27,5,2
0,12,-4,2
-6,14,-4,2
-2,24,-6,3
-9,-10,3,3
2,8,4,2
7,12,-7,1
-2,-8,6,3
1,15,3,3
4,-21,-2,4
1,9,1,3
1,2,3,2
2,-2,2,2
-11,-12,1,1
2,-3,6,2
-6,-11,0,3
5,-21,-3,2
4,22,10,3
0,-26,12,4
11,43,5,3
7,28,3,3
0,-13,-2,3
1,-3,-1,4
-10,0,0,2
7,-16,3,4
0,15,6,3
-2,11,0,3
-5,15,-5,2
-6,-9,6,2
0,-19,-2,2
2,-10,6,3
-10,30,-2,3
-5,5,1,4
-6,3,6,4
4,-10,-2,3
-5,34,-9,2
0,6,2,3
4,-35,-2,4
-9,12,-3,1
-10,23,2,4
-7,28,-5,2
0,-14,-2,2
-1,-13,1,1
-3,-1,-7,3
-5,-21,-1,3
5,2,3,1
0,-2,2,1
2,-22,-10,2
-2,-4,0,4
-4,11,-4,3
7,20,7,1
-4,-9,6,1
4,6,2,1
2,-4,0,3
-2,-12,6,3
2,-2,0,1
-3,4,-5,1
-4,23,-2,2
-1,0,9,1
-5,-28,3,1
2,4,-8,4
-8,-3,4,1
5,-3,-5,2
1,-6,3,4
1,22,-9,1
0,-19,10,1
4,-20,-6,2
-3,-7,-1,3
8,3,4,4
-4,-4,0,3
12,-35,-2,4
0,2,8,1
1,1,3,3
10,27,4,1
6,-11,-6,4
6,31,6,3
-2,-43,14,3
3,-9,-1,4
-3,0,5,3
3,12,-3,1
-6,-13,-2,3
2,-11,4,3
1,6,7,3
-10,-37,8,2
-4,12,-2,3
9,-5,-3,1
0,13,4,2
0,-8,4,3
-4,11,-4,4
-8,-12,6,4
3,54,11,3
-2,-5,-2,1
-6,-16,-2,2
-5,-14,1,1
3,-35,-11,1
1,6,-1,2
-1,7,7,1
6,-14,0,2
4,-6,-14,3
4,-18,-12,4
1,-17,1,2
-6,5,6,3
-9,4,-3,4
-4,53,-10,1
-7,3,-5,3
5,24,7,1
-1,-11,11,4
-2,2,2,1
0,9,12,4
-3,-18,7,3
-11,12,-5,3
6,-17,-8,2
4,-6,-12,1
-4,-2,6,2
-1,-8,-3,4
-1,-5,1,3
-8,-5,0,3
0,-8,2,2
-1,-4,-3,2
10,-54,-8,2
0,0,6,2
6,-11,0,2
-5,10,-1,3
-5,14,-5,4
-2,-7,0,2
-7,38,-3,4
3,4,7,3
4,-13,2,3
2,-15,6,4
-11,51,-11,4
6,11,6,3
3,18,1,2
2,5,-4,1
0,23,2,3
2,-9,-8,4
-10,-4,-2,1
0,2,-6,4
0,-20,-4,4
-13,6,1,3
-3,-6,3,3
2,-3,-2,2
4,6,-4,3
-3,19,-5,4
-8,21,-2,1
-3,9,-1,2
-7,19,-7,2
-4,-10,0,2
5,-11,-1,1
7,39,7,1
2,-1,2,1
0,-9,-2,1
-2,31,-8,2
-11,46,-7,3
-1,-2,-3,3
-2,-5,0,1
-1,2,-3,4
2,9,-2,3
-5,-26,3,4
-4,38,-8,1
0,2,0,1
-1,5,-5,2
8,59,10,2
5,-20,1,4
4,4,2,1
-10,19,-2,2
-5,6,-1,4
15,66,7,1
3,-7,-1,1
-6,-41,6,1
1,-8,-1,2
-6,-13,0,2
1,-5,-7,3
-7,-20,5,2
7,-24,-9,3
0,-4,0,2
-11,33,-5,2
-2,-6,4,4
-2,0,-6,2
-5,0,3,4
3,22,5,3
-11,0,1,4
0,-1,0,4
-1,13,-5,4
-13,41,-3,3
3,-7,9,1
-6,24,-12,2
10,7,0,1
-5,-15,1,2
6,-4,-4,3
-4,21,-4,4
-10,2,0,4
-1,11,5,4
3,-7,9,1
4,-7,0,1
-8,-36,8,3
8,6,0,1
-2,4,-2,4
5,-13,-3,2
-3,-12,1,3
-9,7,-5,1
4,-5,-6,1
9,0,-1,4
-5,-25,7,1
4,-11,-2,2
5,0,1,2
7,-23,5,4
2,1,2,3
-2,3,-4,2
7,-7,-1,1
-2,36,-12,1
-3,-11,3,4
-2,-13,8,1
-6,2,-2,4
-4,-7,4,3
-5,-8,-1,2
-11,35,-7,4
6,-21,4,4
-7,0,1,2
0,-18,2,4
-10,16,-14,4
5,43,7,2
5,-16,-5,1
-8,-26,4,2
6,26,4,2
2,-19,-6,4
-3,-10,3,2
11,2,5,1
0,14,-4,1
1,3,5,3
-6,-21,4,4
3,39,5,3
1,-11,1,4
-3,-25,7,1
-6,34,-8,2
4,2,4,4
1,-3,3,2
-3,-11,5,3
2,-4,0,2
9,1,1,1
2,-1,-12,3
-1,-14,9,1
6,7,-6,3
4,-8,8,2
2,-15,-4,1
1,-5,-5,3
3,-16,9,1
5,5,-1,1
0,-9,-4,2
5,-11,-1,3
-1,0,-11,4
-3,-3,3,3
-3,-3,3,2
-5,-27,7,2
1,-7,-5,4
4,-7,4,4
3,5,-1,3
6,15,2,1
6,10,4,2
-2,18,-4,4
4,24,4,3
6,-26,-6,4
-1,-3,-5,2
-11,62,-5,2
-7,-23,5,1
8,33,6,4
2,13,4,4
1,-1,7,2
0,4,0,2
3,-2,-1,4
3,22,5,3
0,-3,-6,2
0,5,4,4
11,-7,1,1
4,3,-4,1
10,-5,0,1
3,31,9,2
-11,62,-7,4
2,6,-2,3
-3,-1,5,2
0,-8,6,3
-11,-14,-1,3
7,17,5,2
1,-3,3,3
-4,20,-6,2
7,1,3,3
-6,1,2,2
1,14,-7,1
2,1,2,1
-1,-5,-3,2
-5,-5,5,3
2,17,6,3
-3,11,5,4
4,8,-2,1
-8,9,-6,2
4,-9,-6,1
-6,-11,6,2
-1,9,3,1
-1,-1,7,3
3,-22,7,4
-1,-14,-1,2
1,-11,-5,1
-1,5,-3,3
-9,-44,5,4
5,14,-3,2
6,-35,-6,2
-1,-5,-5,4
-1,1,-3,4
2,3,-4,1
6,0,2,3
11,-60,-7,4
-3,3,-3,1
8,8,2,3
8,4,0,1
4,-2,2,3
-2,4,6,2
2,5,-4,2
-5,15,-3,4
-4,9,2,4
5,19,3,4
12,-29,-4,4
1,0,3,3
-10,62,-8,2
-5,14,-1,2
-6,-14,6,2
5,28,5,3
10,25,2,1
6,40,10,2
0,13,2,4
-7,8,-1,2
1,17,5,4
4,-16,-2,1
-3,-13,5,3
4,25,6,2
7,-26,-3,1
7,13,5,3
3,9,1,3
9,-62,-11,1
6,15,-6,3
6,8,-4,3
-1,-6,-1,1
9,-33,3,4
7,23,3,2
6,-8,-6,1
-8,17,0,3
-8,1,-6,2
6,-19,0,2
6,18,2,2
-2,-9,8,3
-2,-8,0,3
5,13,3,3
4,-5,2,4
2,-2,0,2
-1,18,-1,2
-2,-1,0,2
1,-1,1,1
0,-20,12,1
3,0,3,2
8,-10,-2,1
6,-8,-4,3
-13,40,-3,2
-1,-2,-3,4
9,-20,-5,3
1,15,7,2
4,7,2,2
-7,-36,9,1
6,4,-2,1
5,-28,-3,2
1,-2,-1,2
7,1,5,1
0,3,0,2
-3,-23,7,3
-6,31,-6,2
-5,-26,5,4
0,-4,-4,2
1,5,7,1
1,-2,-1,3
2,6,4,3
-1,-20,11,1
3,10,-1,4
0,-4,-8,4
-4,-5,-2,2
2,-6,2,3
3,-11,-11,3
1,1,-5,2
-10,-2,4,4
-2,-23,10,2
-6,-25,2,3
-5,4,-9,4
0,-10,2,1
1,-21,-7,1
9,34,3,3
-5,-8,-1,3
1,10,5,3
0,-8,6,3
12,30,6,1
-2,8,2,4
-4,6,2,2
1,-5,-7,3
2,-9,0,1
-1,-5,7,1
-3,-5,5,2
-8,-23,4,3
-4,11,-2,3
0,18,-8,3
3,2,3,2
-3,5,-5,4
-2,-6,-2,4
-11,-29,3,3
-6,27,10,4
5,5,3,1
-1,2,-7,3
-3,43,-7,1
9,-21,-1,2
-6,58,-12,1
-2,-12,4,4
9,-23,-1,2
7,-6,-1,1
2,-24,-4,2
-9,-21,3,2
5,-2,-3,3
-11,45,-9,4
3,27,-9,4
-2,-25,4,2
10,64,4,2
-5,27,-3,4
0,7,2,4
-9,-64,13,3
9,11,3,1
-7,10,-1,2
-2,21,-12,1
-2,9,4,4
10,79,12,3
-3,-5,1,3
-2,0,0,1
6,2,0,2
10,-35,-4,4
-6,5,-4,4
3,-8,-5,4
-1,5,1,2
-7,-5,3,3
3,1,3,3
6,1,2,1
0,6,-4,2
6,-1,0,1
-6,2,2,4
-6,-3,6,2
1,-17,1,2
-5,-5,1,1
2,9,6,3
-7,29,-3,1
9,-10,-9,1
1,-1,1,2
-5,11,-3,4
-2,-13,-2,3
5,-36,-9,4
-5,25,1,3
-4,5,0,2
2,1,10,1
6,-40,-8,3
0,3,6,3
1,-6,-9,4
-2,4,-2,4
5,20,-5,3
-2,-19,0,2
0,-11,0,3
2,10,-4,4
5,-7,-3,2
0,10,6,3
1,-8,1,2
2,-18,-8,2
-1,-1,5,3
-7,14,-5,1
-8,21,0,4
2,-11,-4,4
-5,-14,1,1
-2,-7,0,2
2,42,8,2
6,46,6,3
-5,7,1,2
3,6,3,3
0,18,-8,1
5,13,5,2
2,4,-4,2
11,-24,-1,2
1,21,7,2
-5,-2,1,2
4,-2,6,3
-2,-15,-4,1
-8,-6,2,2
4,-11,-4,4
-7,13,-7,4
-11,-30,5,3
2,-15,-8,4
-5,-1,3,3
6,-1,4,4
-3,-14,5,2
6,10,-2,4
-4,-14,4,1
7,-2,3,2
1,-5,1,2
3,15,-11,4
12,-26,-4,1
-1,-7,3,1
1,4,-5,4
6,29,8,2
0,7,2,3
3,11,5,3
5,-4,-1,1
-4,-10,0,3
0,4,2,2
7,5,-1,1
5,-7,3,2
-1,8,-3,4
2,-15,-8,2
-4,-8,-2,2
3,0,-5,1
9,-41,-5,4
3,9,1,1
0,-5,-4,4
-3,21,-1,4
2,-14,-4,4
5,-2,3,1
0,16,12,2
5,17,-1,2
-5,-9,7,1
-3,-9,-1,3
3,5,9,4
-10,55,-10,2
6,-30,0,2
-2,-4,-4,2
3,-4,-3,3
7,-58,-7,4
5,3,1,3
-2,6,-8,4
4,6,2,4
7,-13,-5,4
4,11,4,3
-5,-15,3,3
-14,-86,10,3
3,-5,-3,2
0,-27,-2,2
4,25,10,3
-5,-4,-1,4
-2,8,-2,2
5,-6,-1,1
-7,-11,1,4
4,-5,-4,2
5,-17,-7,4
3,1,1,3
10,115,16,2
-2,-7,4,3
-1,2,3,4
-4,7,-2,2
2,1,0,4
0,11,-6,1
15,-45,-5,3
6,-12,-6,1
13,54,5,3
-7,35,-7,2
3,10,-1,1
-8,20,-2,1
6,-28,-6,3
5,3,1,4
2,5,2,2
1,0,-1,4
6,30,8,2
-9,-2,1,4
-1,0,3,2
6,49,6,4
4,22,0,4
-8,11,0,1
-8,11,-4,2
8,-23,-4,4
5,-30,-11,4
